time;id;creation;conclusion;client_color;server_color
88.1;15;0;88.1;blue;blue
156.4;15;118.1;156.4;blue;blue
186.6;15;186.4;186.6;blue;blue
247.2;3;0;247.2;blue;blue
278.8;3;277.2;278.8;blue;blue
372.4;3;308.8;372.4;blue;blue
465.5;3;402.4;465.5;blue;blue
495.7;3;495.5;495.7;blue;blue
659.4;15;216.6;659.4;blue;blue
689.7;15;689.4;689.7;blue;blue
703.4;3;525.7;703.4;blue;blue
720;15;719.7;720;blue;blue
951.2;3;733.4;951.2;blue;blue
1212.5;3;981.2;1212.5;blue;blue
1242.8;3;1242.5;1242.8;blue;blue
1283.4;3;1272.8;1283.4;blue;blue
1313.6;3;1313.4;1313.6;blue;blue
1384.6;3;1343.6;1384.6;blue;blue
1655.7;3;1414.6;1655.7;blue;blue
2106.1;15;750;2106.1;blue;blue
2199;15;2136.1;2199;blue;blue
2282.3;3;1685.7;2282.3;blue;blue
2314.1;3;2312.3;2314.1;blue;blue
2347.5;3;2344.1;2347.5;blue;blue
2377.7;3;2377.5;2377.7;blue;blue
2407.9;3;2407.7;2407.9;blue;blue
2437.4;15;2229;2437.4;blue;blue
2593.8;15;2467.4;2593.8;blue;blue
2852.7;15;2623.8;2852.7;blue;blue
2936.8;3;2437.9;2936.8;blue;blue
2977.9;3;2966.8;2977.9;blue;blue
3008.1;3;3007.9;3008.1;blue;blue
3046.1;3;3038.1;3046.1;blue;blue
3076.3;3;3076.1;3076.3;blue;blue
3106.7;3;3106.3;3106.7;blue;blue
3246.8;15;2882.7;3246.8;blue;blue
