time;id;creation;conclusion;client_color;server_color
144.2;3;0;144.2;blue;blue
174.4;3;174.2;174.4;blue;blue
247.1;3;204.4;247.1;blue;blue
472.1;0;0;472.1;blue;blue
592.4;0;502.1;592.4;blue;blue
662;14;0;662;blue;blue
759.9;0;622.4;759.9;blue;blue
848.3;0;789.9;848.3;blue;blue
887.2;3;277.1;887.2;blue;blue
917.4;3;917.2;917.4;blue;blue
944.7;0;878.3;944.7;blue;blue
979.8;0;974.7;979.8;blue;blue
1066.7;3;947.4;1066.7;blue;blue
1116.8;3;1096.7;1116.8;blue;blue
1206.7;14;692;1206.7;blue;blue
1238.5;0;1009.8;1238.5;blue;blue
1383.1;14;1236.7;1383.1;blue;blue
1388.2;3;1146.8;1388.2;blue;blue
1510.2;3;1418.2;1510.2;blue;blue
1549.4;3;1540.2;1549.4;blue;blue
1573.7;0;1268.5;1573.7;blue;blue
1775;0;1603.7;1775;blue;blue
1805.2;0;1805;1805.2;blue;blue
1836.1;3;1579.4;1836.1;blue;blue
1882.2;3;1866.1;1882.2;blue;blue
2240.2;3;1912.2;2240.2;blue;blue
2414.6;14;1413.1;2414.6;blue;blue
2560.4;0;1835.2;2560.4;blue;blue
2590.6;0;2590.4;2590.6;blue;blue
2633;3;2270.2;2633;blue;blue
2663.8;3;2663;2663.8;blue;blue
2896.4;14;2444.6;2896.4;blue;blue
2937.2;3;2693.8;2937.2;blue;blue
2967.3;3;2967.2;2967.3;blue;blue
3043.1;0;2620.6;3043.1;blue;blue
3085.1;0;3073.1;3085.1;blue;blue
3163;3;2997.3;3163;blue;blue
3193.1;3;3193;3193.1;blue;blue
3256.6;0;3115.1;3256.6;blue;blue
3423;3;3223.1;3423;blue;blue
