time;id;creation;conclusion;client_color;server_color
3.6;10;0;3.6;blue;blue
5.7;6;0;5.7;blue;blue
7.7;9;0;7.7;blue;blue
91.3;3;0;91.3;blue;blue
110.7;10;33.6;110.7;blue;blue
138.3;3;121.3;138.3;blue;blue
150.7;2;0;150.7;blue;blue
159.4;6;35.7;159.4;blue;blue
160.2;8;0;160.2;blue;blue
243.9;4;0;243.9;blue;blue
245.7;9;37.7;245.7;blue;blue
282.4;8;190.2;282.4;blue;blue
416.4;3;168.3;416.4;blue;blue
449.1;3;446.4;449.1;blue;blue
454.1;9;275.7;454.1;blue;blue
547.9;4;274;547.9;blue;blue
575.8;3;479.1;575.8;blue;blue
595.7;2;180.7;595.7;blue;blue
606.2;3;605.8;606.2;blue;blue
649.9;3;636.2;649.9;blue;blue
680.9;3;679.9;680.9;blue;blue
711.1;3;710.9;711.1;blue;blue
741.9;3;741.1;741.9;blue;blue
749.5;8;312.4;749.5;blue;blue
775.7;4;577.9;775.7;blue;blue
809.8;4;805.7;809.8;blue;blue
825.4;8;779.5;825.4;blue;blue
858.7;4;839.8;858.7;blue;blue
884.5;8;855.4;884.5;blue;blue
895.2;4;888.7;895.2;blue;blue
902.4;10;140.8;902.4;blue;blue
940;9;484.1;940;blue;blue
955.8;6;189.4;955.8;blue;blue
964.9;2;625.7;964.9;blue;blue
986;3;771.9;986;blue;blue
1057.9;8;914.5;1057.9;blue;blue
1099.5;8;1087.9;1099.5;blue;blue
1136.3;8;1129.5;1136.3;blue;blue
1199;8;1166.3;1199;blue;blue
1229.3;4;925.2;1229.3;blue;blue
1243.5;1;0;1243.5;blue;blue
1251.9;9;970;1251.9;blue;blue
1268;6;985.8;1268;blue;blue
1326.9;3;1016;1326.9;blue;blue
1356.9;1;1273.5;1356.9;blue;blue
1406.9;8;1229;1406.9;blue;blue
1425.8;3;1356.9;1425.8;blue;blue
1490.9;4;1259.3;1490.9;blue;blue
1553.1;2;994.9;1553.1;blue;blue
1606.9;10;932.4;1606.9;blue;blue
1676.5;2;1583.1;1676.5;blue;blue
1677.4;8;1436.9;1677.4;blue;blue
1690.5;4;1520.9;1690.5;blue;blue
1736.1;4;1720.5;1736.1;blue;blue
1758.8;10;1636.9;1758.8;blue;blue
1773.2;2;1706.5;1773.2;blue;blue
1799.8;4;1766.1;1799.8;blue;blue
1830;4;1829.8;1830;blue;blue
1946.5;10;1788.8;1946.5;blue;blue
1973.2;9;1281.9;1973.2;blue;blue
1997.6;4;1860;1997.6;blue;blue
2003.4;1;1386.9;2003.4;blue;blue
2084.9;4;2027.6;2084.9;blue;blue
2127.7;9;2003.2;2127.7;blue;blue
2195.9;3;1455.8;2195.9;blue;blue
2203.6;8;1707.4;2203.6;blue;blue
2227.5;9;2157.7;2227.5;blue;blue
2237.5;2;1803.2;2237.5;blue;blue
2237.9;3;2225.9;2237.9;blue;blue
2264.4;8;2233.6;2264.4;blue;blue
2268.1;3;2267.9;2268.1;blue;blue
2271.1;2;2267.5;2271.1;blue;blue
2355.1;9;2257.5;2355.1;blue;blue
2359.8;10;1976.5;2359.8;blue;blue
2427.3;3;2298.1;2427.3;blue;blue
2435.2;2;2301.1;2435.2;blue;blue
2449.9;8;2294.4;2449.9;blue;blue
2457.5;3;2457.3;2457.5;blue;blue
2478.2;2;2465.2;2478.2;blue;blue
2485.5;4;2114.9;2485.5;blue;blue
2494.9;1;2033.4;2494.9;blue;blue
2500.1;8;2479.9;2500.1;blue;blue
2537.7;10;2389.8;2537.7;blue;blue
2570.1;8;2530.1;2570.1;blue;blue
2575.9;2;2508.2;2575.9;blue;blue
2593.1;4;2515.5;2593.1;blue;blue
2594.1;1;2524.9;2594.1;blue;blue
2631.9;4;2623.1;2631.9;blue;blue
2660.9;8;2600.1;2660.9;blue;blue
2679;4;2661.9;2679;blue;blue
2691;8;2690.9;2691;blue;blue
2710.8;1;2624.1;2710.8;blue;blue
2728.4;8;2721;2728.4;blue;blue
2737;2;2605.9;2737;blue;blue
2757;1;2740.8;2757;blue;blue
2767.2;2;2767;2767.2;blue;blue
2787.2;1;2787;2787.2;blue;blue
2812.9;2;2797.2;2812.9;blue;blue
2817.9;1;2817.2;2817.9;blue;blue
2909.7;4;2709;2909.7;blue;blue
2912.6;3;2487.5;2912.6;blue;blue
2942.8;3;2942.6;2942.8;blue;blue
3078.1;2;2842.9;3078.1;blue;blue
3180;3;2972.8;3180;blue;blue
3206.2;1;2847.9;3206.2;blue;blue
3210.2;3;3210;3210.2;blue;blue
3239;2;3108.1;3239;blue;blue
3240.3;3;3240.2;3240.3;blue;blue
3270.5;3;3270.3;3270.5;blue;blue
3281.4;1;3236.2;3281.4;blue;blue
3284.7;2;3269;3284.7;blue;blue
3312.7;3;3300.5;3312.7;blue;blue
3324;1;3311.4;3324;blue;blue
3342.4;2;3314.7;3342.4;blue;blue
3354.1;3;3342.7;3354.1;blue;blue
3358.9;4;2939.7;3358.9;blue;blue
3374.9;8;2758.4;3374.9;blue;blue
3384.3;3;3384.1;3384.3;blue;blue
3387;2;3372.4;3387;blue;blue
3414.5;3;3414.3;3414.5;blue;blue
