time;id;creation;conclusion;client_color;server_color
16.5;14;0;16.5;blue;blue
180;14;46.5;180;blue;blue
486.2;15;0;486.2;blue;blue
573.1;14;210;573.1;blue;blue
1079.5;14;603.1;1079.5;blue;blue
1117;15;516.2;1117;blue;blue
1413.1;14;1109.5;1413.1;blue;blue
1434.4;15;1147;1434.4;blue;blue
1584.3;15;1464.4;1584.3;blue;blue
1614.5;15;1614.3;1614.5;blue;blue
1820.5;15;1644.5;1820.5;blue;blue
1850.7;15;1850.5;1850.7;blue;blue
1987.8;14;1443.1;1987.8;blue;blue
2117.2;15;1880.7;2117.2;blue;blue
2156.7;15;2147.2;2156.7;blue;blue
2201.9;15;2186.7;2201.9;blue;blue
2248.9;15;2231.9;2248.9;blue;blue
2286.6;14;2017.8;2286.6;blue;blue
2331.5;15;2278.9;2331.5;blue;blue
2464;14;2316.6;2464;blue;blue
2611.7;15;2361.5;2611.7;blue;blue
2654.6;15;2641.7;2654.6;blue;blue
2873.7;14;2494;2873.7;blue;blue
2920.7;14;2903.7;2920.7;blue;blue
2950.8;14;2950.7;2950.8;blue;blue
2969;15;2684.6;2969;blue;blue
2999.2;15;2999;2999.2;blue;blue
3262.1;15;3029.2;3262.1;blue;blue
3293.9;15;3292.1;3293.9;blue;blue
3429.1;14;2980.8;3429.1;blue;blue
