time;id;creation;conclusion;client_color;server_color
91.4;3;0;91.4;blue;blue
515.5;3;121.4;515.5;blue;blue
580.4;6;0;580.4;blue;red
645.4;15;0;645.4;blue;blue
675.5;15;675.4;675.5;blue;blue
722.2;15;705.5;722.2;blue;blue
738.9;3;545.5;738.9;blue;blue
752.6;15;752.2;752.6;blue;blue
782.8;15;782.6;782.8;blue;blue
837.2;3;768.9;837.2;blue;blue
1027.9;3;867.2;1027.9;blue;blue
1175.4;3;1057.9;1175.4;blue;blue
1260.7;3;1205.4;1260.7;blue;blue
1685.9;3;1290.7;1685.9;blue;blue
1747.4;3;1715.9;1747.4;blue;blue
1789.4;3;1777.4;1789.4;blue;blue
1888.2;3;1819.4;1888.2;blue;blue
1925.7;3;1918.2;1925.7;blue;blue
2346;3;1955.7;2346;blue;blue
2376.2;3;2376;2376.2;blue;blue
2453;15;812.8;2453;blue;blue
2467.5;3;2406.2;2467.5;blue;blue
2504.1;3;2497.5;2504.1;blue;blue
2568.3;15;2483;2568.3;blue;blue
2700.4;3;2534.1;2700.4;blue;blue
2841.6;15;2598.3;2841.6;blue;blue
2871.9;15;2871.6;2871.9;blue;blue
2902.1;15;2901.9;2902.1;blue;blue
2957.9;15;2932.1;2957.9;blue;blue
2998.3;15;2987.9;2998.3;blue;blue
3007.4;3;2730.4;3007.4;blue;blue
3039;15;3028.3;3039;blue;blue
3146;15;3069;3146;blue;blue
3463.1;15;3176;3463.1;blue;blue
3467.6;3;3037.4;3467.6;blue;blue
3518;3;3497.6;3518;blue;blue
