time;id;creation;conclusion;client_color;server_color
1.2;10;0;1.2;blue;blue
6.8;9;0;6.8;blue;blue
15.4;11;0;15.4;blue;blue
22.2;4;0;22.2;blue;blue
26.8;8;0;26.8;blue;blue
87.8;10;31.2;87.8;blue;blue
279.2;4;52.2;279.2;blue;blue
362.6;11;45.4;362.6;blue;blue
363.1;14;0;363.1;blue;blue
408.5;2;0;408.5;blue;blue
435.6;1;0;435.6;blue;blue
455.2;8;56.9;455.2;blue;blue
525.3;14;393.1;525.3;blue;blue
549.3;11;392.6;549.3;blue;blue
554.3;10;117.8;554.3;blue;blue
554.4;9;36.9;554.4;blue;blue
562.5;2;438.5;562.5;blue;blue
569.9;14;555.3;569.9;blue;blue
637;11;579.3;637;blue;blue
638.5;4;309.2;638.5;blue;blue
664.9;14;599.9;664.9;blue;blue
696.2;4;668.5;696.2;blue;blue
705.1;1;465.6;705.1;blue;blue
744.3;4;726.2;744.3;blue;blue
773;14;694.9;773;blue;blue
799.2;1;735.1;799.2;blue;blue
803.8;4;774.3;803.8;blue;blue
829.3;1;829.2;829.3;blue;blue
879.7;11;667;879.7;blue;blue
989.2;14;803;989.2;blue;blue
1079.7;8;485.2;1079.7;blue;blue
1085;9;584.4;1085;blue;blue
1100.4;4;833.8;1100.4;blue;blue
1163.3;11;909.7;1163.3;blue;blue
1164.9;2;592.5;1164.9;blue;blue
1266.2;1;859.3;1266.2;blue;blue
1395.9;10;584.3;1395.9;blue;blue
1418.7;14;1019.2;1418.7;blue;blue
1436.4;4;1130.4;1436.4;blue;blue
1479.2;4;1466.4;1479.2;blue;blue
1485.8;8;1109.7;1485.8;blue;blue
1503.6;1;1296.2;1503.6;blue;blue
1529;8;1515.8;1529;blue;blue
1695;4;1509.2;1695;blue;blue
1719.7;11;1193.3;1719.7;blue;blue
1750;1;1533.6;1750;blue;blue
1750.6;14;1448.7;1750.6;blue;blue
1769.5;2;1194.9;1769.5;blue;blue
1940.2;8;1559;1940.2;blue;blue
1946.9;2;1799.5;1946.9;blue;blue
2000.9;11;1749.7;2000.9;blue;blue
2010.1;8;1970.2;2010.1;blue;blue
2057.2;11;2030.9;2057.2;blue;blue
2143.7;2;1976.9;2143.7;blue;blue
2184.8;11;2087.2;2184.8;blue;blue
2242.2;2;2173.7;2242.2;blue;blue
2254.3;11;2214.8;2254.3;blue;blue
2284.7;14;1780.6;2284.7;blue;blue
2323.6;14;2314.7;2323.6;blue;blue
2438;11;2284.3;2438;blue;blue
2467.3;10;1425.9;2467.3;blue;blue
2486.9;11;2468;2486.9;blue;blue
2540.9;2;2272.2;2540.9;blue;blue
2543.1;10;2497.3;2543.1;blue;blue
2566.6;1;1780;2566.6;blue;blue
2580.3;2;2570.9;2580.3;blue;blue
2584.6;9;1115;2584.6;blue;blue
2620.6;14;2353.6;2620.6;blue;blue
2725.6;2;2610.3;2725.6;blue;blue
2792.1;10;2573.1;2792.1;blue;blue
2818;4;1725;2818;blue;blue
2854.2;10;2822.1;2854.2;blue;blue
2870.5;8;2040.1;2870.5;blue;blue
2883.1;4;2848;2883.1;blue;blue
2917.2;4;2913.1;2917.2;blue;blue
2947.6;4;2947.2;2947.6;blue;blue
2975.4;9;2614.6;2975.4;blue;blue
3002;2;2755.6;3002;blue;blue
3016.3;11;2516.9;3016.3;blue;blue
3111.9;1;2596.6;3111.9;blue;blue
3132.7;4;2977.6;3132.7;blue;blue
3134.5;2;3032;3134.5;blue;blue
3152.3;1;3141.9;3152.3;blue;blue
3186.2;2;3164.5;3186.2;blue;blue
3190.6;1;3182.3;3190.6;blue;blue
3216.3;4;3162.7;3216.3;blue;blue
3230.6;2;3216.2;3230.6;blue;blue
3240.6;8;2900.5;3240.6;blue;blue
3263.7;1;3220.6;3263.7;blue;blue
3270.6;4;3246.3;3270.6;blue;blue
3281.2;2;3260.6;3281.2;blue;blue
3293.4;10;2884.2;3293.4;blue;blue
3320.5;4;3300.6;3320.5;blue;blue
3325.7;2;3311.2;3325.7;blue;blue
3373.9;2;3355.7;3373.9;blue;blue
3424.2;4;3350.5;3424.2;blue;blue
3429;11;3046.3;3429;blue;blue
3454.4;4;3454.2;3454.4;blue;blue
