time;id;creation;conclusion;client_color;server_color
6.5;9;0;6.5;blue;blue
10.4;6;0;10.4;blue;blue
97.7;6;40.4;97.7;blue;blue
183.9;7;0;183.9;blue;blue
541.3;9;36.5;541.3;blue;blue
891.4;6;127.7;891.4;blue;blue
918.7;7;213.9;918.7;blue;blue
1156.4;9;571.3;1156.4;blue;blue
1209;6;921.4;1209;blue;blue
1446.9;6;1239;1446.9;blue;blue
1554.1;7;948.7;1554.1;blue;blue
1627.4;9;1186.4;1627.4;blue;blue
1859.5;6;1476.9;1859.5;blue;blue
2320.9;7;1584.1;2320.9;blue;blue
2361;6;1889.5;2361;blue;blue
2408.8;7;2350.9;2408.8;blue;blue
2816.3;6;2391;2816.3;blue;blue
2926.1;7;2438.8;2926.1;blue;blue
3224.3;6;2846.3;3224.3;blue;blue
3297.1;9;1657.4;3297.1;blue;blue
