time;id;creation;conclusion;client_color;server_color
0.6;5;0;0.6;blue;blue
4;10;0;4;blue;blue
42.6;4;0;42.6;blue;blue
45.8;5;30.6;45.8;blue;blue
59.1;1;0;59.1;blue;blue
126.9;10;34;126.9;blue;blue
132.6;7;0;132.6;blue;blue
176.4;11;0;176.4;blue;blue
213;8;0;213;blue;blue
249.1;11;206.4;249.1;blue;blue
275.9;7;162.6;275.9;blue;blue
284.3;11;279.1;284.3;blue;blue
328.6;2;0;328.6;blue;blue
329.6;1;89.2;329.6;blue;blue
403.5;4;72.7;403.5;blue;blue
411.9;2;358.6;411.9;blue;blue
425.7;8;243;425.7;blue;blue
446.8;7;305.9;446.8;blue;blue
459.3;5;75.8;459.3;blue;blue
465;11;314.3;465;blue;blue
496.3;7;476.8;496.3;blue;blue
506.8;1;359.6;506.8;blue;blue
528.7;2;441.9;528.7;blue;blue
566.7;5;489.3;566.7;blue;blue
602.1;5;596.7;602.1;blue;blue
647.5;5;632.1;647.5;blue;blue
712.2;1;536.9;712.2;blue;blue
742.4;1;742.2;742.4;blue;blue
757.4;4;433.5;757.4;blue;blue
779.9;1;772.4;779.9;blue;blue
810.1;1;809.9;810.1;blue;blue
813.1;11;495;813.1;blue;blue
829.3;10;156.9;829.3;blue;blue
852.5;1;840.1;852.5;blue;blue
885.2;2;558.7;885.2;blue;blue
940.3;1;882.5;940.3;blue;blue
956.5;8;455.7;956.5;blue;blue
969.4;4;787.4;969.4;blue;blue
1018.6;4;999.4;1018.6;blue;blue
1048.9;4;1048.7;1048.9;blue;blue
1101.4;7;526.4;1101.4;blue;blue
1118.9;1;970.3;1118.9;blue;blue
1160.7;11;843.1;1160.7;blue;blue
1245.7;5;677.5;1245.7;blue;blue
1256.6;8;986.5;1256.6;blue;blue
1269.6;10;859.3;1269.6;blue;blue
1284.6;11;1190.7;1284.6;blue;blue
1300;7;1131.4;1300;blue;blue
1364.3;1;1148.9;1364.3;blue;blue
1378.8;11;1314.6;1378.8;blue;blue
1384.9;4;1078.9;1384.9;blue;blue
1403.5;8;1286.6;1403.5;blue;blue
1406.3;1;1394.3;1406.3;blue;blue
1417.5;7;1330;1417.5;blue;blue
1427.7;11;1408.8;1427.7;blue;blue
1435.6;4;1414.9;1435.6;blue;blue
1458.5;10;1299.6;1458.5;blue;blue
1572;11;1457.7;1572;blue;blue
1574.9;1;1436.3;1574.9;blue;blue
1575.8;7;1447.5;1575.8;blue;blue
1632.9;2;915.2;1632.9;blue;blue
1649;10;1488.5;1649;blue;blue
1650.9;5;1275.7;1650.9;blue;blue
1655.3;11;1602;1655.3;blue;blue
1665.4;1;1604.9;1665.4;blue;blue
1676.7;2;1662.9;1676.7;blue;blue
1716.4;11;1685.3;1716.4;blue;blue
1720.3;10;1679;1720.3;blue;blue
1736.1;7;1605.8;1736.1;blue;blue
1759;11;1746.4;1759;blue;blue
1800.4;1;1695.4;1800.4;blue;blue
1831.1;11;1789;1831.1;blue;blue
1846.7;7;1766.1;1846.7;blue;blue
1852.1;4;1465.6;1852.1;blue;blue
1878.7;8;1433.5;1878.7;blue;blue
1916.8;8;1908.7;1916.8;blue;blue
1973.6;11;1861.1;1973.6;blue;blue
1984.3;8;1946.8;1984.3;blue;blue
2076.9;7;1876.7;2076.9;blue;blue
2098.7;10;1750.3;2098.7;blue;blue
2116.3;11;2003.6;2116.3;blue;blue
2133.8;1;1830.4;2133.8;blue;blue
2152.8;11;2146.3;2152.8;blue;blue
2175.4;2;1706.7;2175.4;blue;blue
2183.5;1;2163.8;2183.5;blue;blue
2183.9;11;2182.8;2183.9;blue;blue
2209.3;7;2106.9;2209.3;blue;blue
2221.3;11;2213.9;2221.3;blue;blue
2314.1;11;2251.3;2314.1;blue;blue
2343.6;7;2239.3;2343.6;blue;blue
2350.4;1;2213.5;2350.4;blue;blue
2383.3;7;2373.6;2383.3;blue;blue
2442.1;1;2380.4;2442.1;blue;blue
2457.2;5;1680.9;2457.2;blue;blue
2489.1;10;2128.7;2489.1;blue;blue
2502.5;1;2472.1;2502.5;blue;blue
2527.4;7;2413.3;2527.4;blue;blue
2563.7;1;2532.5;2563.7;blue;blue
2587.6;4;1882.1;2587.6;blue;blue
2663.9;8;2014.3;2663.9;blue;blue
2702.2;1;2593.7;2702.2;blue;blue
2705.3;10;2519.1;2705.3;blue;blue
2728.6;7;2557.4;2728.6;blue;blue
2731.6;5;2487.2;2731.6;blue;blue
2754.4;2;2205.4;2754.4;blue;blue
2787.7;7;2758.6;2787.7;blue;blue
2801;11;2344.1;2801;blue;blue
2838.8;5;2761.6;2838.8;blue;blue
2857.6;4;2617.6;2857.6;blue;blue
2888.9;8;2693.9;2888.9;blue;blue
2925.3;4;2887.6;2925.3;blue;blue
2954.2;11;2831;2954.2;blue;blue
2965.8;10;2735.3;2965.8;blue;blue
3025.6;7;2817.7;3025.6;blue;blue
3032.8;8;2918.9;3032.8;blue;blue
3070.4;8;3062.8;3070.4;blue;blue
3085.3;7;3055.6;3085.3;blue;blue
3175.9;1;2732.2;3175.9;blue;blue
3205;5;2868.8;3205;blue;blue
3240.2;2;2784.4;3240.2;blue;blue
3329.8;7;3115.3;3329.8;blue;blue
3346.5;10;2995.8;3346.5;blue;blue
3366.5;11;2984.2;3366.5;blue;blue
3399.9;1;3205.9;3399.9;blue;blue
3464.4;7;3359.8;3464.4;blue;blue
