time;id;creation;conclusion;client_color;server_color
92.7;11;0;92.7;blue;blue
295.6;13;0;295.6;blue;blue
472.5;2;0;472.5;blue;blue
519.6;2;502.5;519.6;blue;blue
755.1;2;549.6;755.1;blue;blue
835.9;13;325.6;835.9;blue;blue
854.8;2;785.1;854.8;blue;blue
918.1;2;884.8;918.1;blue;blue
1007.2;11;122.7;1007.2;blue;blue
1443.4;13;865.9;1443.4;blue;blue
1518.9;13;1473.4;1518.9;blue;blue
1560.5;13;1548.9;1560.5;blue;blue
1851.1;11;1037.2;1851.1;blue;blue
2047;11;1881.1;2047;blue;blue
2208.2;2;948.1;2208.2;blue;blue
2281.5;11;2077;2281.5;blue;blue
2324.9;11;2311.5;2324.9;blue;blue
2469.2;13;1590.5;2469.2;blue;blue
2521.5;11;2354.9;2521.5;blue;blue
2542.4;13;2499.2;2542.4;blue;blue
2636;13;2572.4;2636;blue;blue
2725.7;11;2551.5;2725.7;blue;blue
2803.7;11;2755.7;2803.7;blue;blue
2877.1;11;2833.7;2877.1;blue;blue
2972.9;2;2238.2;2972.9;blue;blue
2975.7;13;2666;2975.7;blue;blue
2979.2;11;2907.1;2979.2;blue;blue
3008.1;2;3002.9;3008.1;blue;blue
3244.6;11;3009.2;3244.6;blue;blue
3596.3;2;3038.1;3596.3;blue;blue
