time;id;creation;conclusion;client_color;server_color
5.6;5;0;5.6;blue;blue
166.7;12;0;166.7;blue;blue
196.9;12;196.7;196.9;blue;blue
227;12;226.9;227;blue;blue
257.3;12;257;257.3;blue;blue
301.2;12;287.3;301.2;blue;blue
331.3;12;331.2;331.3;blue;blue
677.6;5;35.6;677.6;blue;blue
1008.5;12;361.3;1008.5;blue;blue
1056.8;12;1038.5;1056.8;blue;blue
1252.5;12;1086.8;1252.5;blue;blue
1300.4;12;1282.5;1300.4;blue;blue
1603.7;12;1330.4;1603.7;blue;blue
1715.5;12;1633.7;1715.5;blue;blue
1918.1;12;1745.5;1918.1;blue;blue
1923;5;707.6;1923;blue;blue
2081.1;12;1948.1;2081.1;blue;blue
2121.2;12;2111.1;2121.2;blue;blue
2170.5;12;2151.2;2170.5;blue;blue
2399;12;2200.5;2399;blue;blue
2778.6;2;0;2778.6;red;blue
3202.3;12;2429;3202.3;blue;blue
3280.5;12;3232.3;3280.5;blue;blue
3330;12;3310.5;3330;blue;blue
