time;id;creation;conclusion;client_color;server_color
166.5;3;0;166.5;blue;blue
196.6;3;196.5;196.6;blue;blue
228.2;3;226.6;228.2;blue;blue
335.4;15;0;335.4;blue;blue
394.8;15;365.4;394.8;blue;blue
431.1;15;424.8;431.1;blue;blue
437.8;3;258.2;437.8;blue;blue
467.9;3;467.8;467.9;blue;blue
480.9;15;461.1;480.9;blue;blue
498.6;3;497.9;498.6;blue;blue
552.8;15;510.9;552.8;blue;blue
582.9;15;582.8;582.9;blue;blue
613.1;15;612.9;613.1;blue;blue
659.7;15;643.1;659.7;blue;blue
693.4;15;689.7;693.4;blue;blue
966.4;3;528.6;966.4;blue;blue
1007.3;3;996.4;1007.3;blue;blue
1044.8;15;723.4;1044.8;blue;blue
1126.7;15;1074.8;1126.7;blue;blue
1266.8;3;1037.3;1266.8;blue;blue
1297;3;1296.8;1297;blue;blue
1338.1;3;1327;1338.1;blue;blue
1643.5;3;1368.1;1643.5;blue;blue
1825.6;3;1673.5;1825.6;blue;blue
1856;3;1855.6;1856;blue;blue
1869.3;15;1156.7;1869.3;blue;blue
2049.7;3;1886;2049.7;blue;blue
2187;15;1899.3;2187;blue;blue
2456.9;3;2079.7;2456.9;blue;blue
2559;15;2217;2559;blue;blue
2586.5;3;2486.9;2586.5;blue;blue
2601.8;15;2589;2601.8;blue;blue
2739.5;15;2631.8;2739.5;blue;blue
2771;15;2769.5;2771;blue;blue
3039.2;3;2616.5;3039.2;blue;blue
3129.1;15;2801;3129.1;blue;blue
3349.5;3;3069.2;3349.5;blue;blue
3392.3;3;3379.5;3392.3;blue;blue
3511.8;3;3422.3;3511.8;blue;blue
3556.3;3;3541.8;3556.3;blue;blue
