time;id;creation;conclusion;client_color;server_color
1.9;5;0;1.9;blue;blue
38.2;3;0;38.2;blue;blue
68.4;3;68.2;68.4;blue;blue
201.4;13;0;201.4;blue;blue
243.7;13;231.4;243.7;blue;blue
533.3;3;98.4;533.3;blue;blue
904.5;3;563.3;904.5;blue;blue
937;3;934.5;937;blue;blue
1099.8;3;967;1099.8;blue;blue
1156;3;1129.8;1156;blue;blue
1190.4;3;1186;1190.4;blue;blue
1775.9;13;273.7;1775.9;blue;blue
1987.7;5;31.9;1987.7;blue;blue
2515.6;13;1805.9;2515.6;blue;blue
2732.5;3;1220.4;2732.5;blue;blue
2772;3;2762.5;2772;blue;blue
2802.1;3;2802;2802.1;blue;blue
2909.5;13;2545.6;2909.5;blue;blue
3424.6;3;2832.1;3424.6;blue;blue
3454.8;3;3454.6;3454.8;blue;blue
3484.9;3;3484.8;3484.9;blue;blue
