time;id;creation;conclusion;client_color;server_color
378.3;12;0;378.3;blue;blue
435.3;12;408.3;435.3;blue;blue
685.8;1;0;685.8;blue;blue
721.2;1;715.8;721.2;blue;blue
849.2;1;751.2;849.2;blue;blue
879.4;1;879.2;879.4;blue;blue
1603.5;12;465.3;1603.5;blue;blue
1617.6;1;909.4;1617.6;blue;blue
2114.8;12;1633.5;2114.8;blue;blue
2156.9;12;2144.8;2156.9;blue;blue
2421.9;12;2186.9;2421.9;blue;blue
2434.1;1;1647.6;2434.1;blue;blue
2460.6;12;2451.9;2460.6;blue;blue
2490.8;12;2490.6;2490.8;blue;blue
2625.2;12;2520.8;2625.2;blue;blue
2668.2;12;2655.2;2668.2;blue;blue
2698.3;12;2698.2;2698.3;blue;blue
2974;12;2728.3;2974;blue;blue
3453.9;12;3004;3453.9;blue;blue
