time;id;creation;conclusion;client_color;server_color
501.8;15;0;501.8;blue;blue
743.3;15;531.9;743.3;blue;blue
983.9;15;773.3;983.9;blue;blue
1015;15;1013.9;1015;blue;blue
1045.1;15;1045;1045.1;blue;blue
1072.1;14;0;1072.1;blue;blue
1376.7;15;1075.1;1376.7;blue;blue
2046.3;15;1406.7;2046.3;blue;blue
2179.8;14;1102.1;2179.8;blue;blue
2258.3;15;2076.3;2258.3;blue;blue
2321.9;15;2288.3;2321.9;blue;blue
2352.8;15;2351.9;2352.8;blue;blue
2439.2;14;2209.8;2439.2;blue;blue
2480.8;14;2469.2;2480.8;blue;blue
2587.8;15;2382.8;2587.8;blue;blue
2610.2;14;2510.8;2610.2;blue;blue
2853.7;15;2617.8;2853.7;blue;blue
