time;id;creation;conclusion;client_color;server_color
180.1;12;0;180.1;blue;blue
222;12;210.1;222;blue;blue
252.2;12;252;252.2;blue;blue
425.8;12;282.2;425.8;blue;blue
456;12;455.8;456;blue;blue
531.9;12;486;531.9;blue;blue
562.1;12;561.9;562.1;blue;blue
592.2;12;592.1;592.2;blue;blue
622.4;12;622.2;622.4;blue;blue
755.7;5;0;755.7;blue;blue
977.4;12;652.4;977.4;blue;blue
1287.2;12;1007.4;1287.2;blue;blue
1331.9;12;1317.2;1331.9;blue;blue
1372.3;12;1361.9;1372.3;blue;blue
1902;12;1402.3;1902;blue;blue
2854.2;12;1932;2854.2;blue;blue
3348.1;12;2884.2;3348.1;blue;blue
