time;id;creation;conclusion;client_color;server_color
0.6;6;0;0.6;blue;blue
407.3;11;0;407.3;blue;blue
689.8;13;0;689.8;blue;blue
706.1;11;437.3;706.1;blue;blue
849.4;11;736.1;849.4;blue;blue
949.8;11;879.4;949.8;blue;blue
1671.6;13;719.8;1671.6;blue;blue
1711;13;1701.6;1711;blue;blue
1800.5;13;1741;1800.5;blue;blue
1889.9;11;979.8;1889.9;blue;blue
1918.7;13;1830.5;1918.7;blue;blue
1948.9;13;1948.7;1948.9;blue;blue
2085.9;13;1978.9;2085.9;blue;blue
2138.8;13;2115.9;2138.8;blue;blue
2229.6;13;2168.8;2229.6;blue;blue
2231.2;6;30.6;2231.2;blue;blue
2423.6;13;2259.6;2423.6;blue;blue
2607.1;11;1919.9;2607.1;blue;blue
2645;13;2453.6;2645;blue;blue
2821.6;13;2675;2821.6;blue;blue
2860;13;2851.6;2860;blue;blue
2908;13;2890;2908;blue;blue
2971.8;13;2938;2971.8;blue;blue
3063.6;13;3001.8;3063.6;blue;blue
3109.6;13;3093.6;3109.6;blue;blue
3191.5;13;3139.6;3191.5;blue;blue
3268.6;13;3221.5;3268.6;blue;blue
3356.5;6;2261.2;3356.5;blue;blue
3410;6;3386.5;3410;blue;blue
3467.4;13;3298.6;3467.4;blue;blue
