time;id;creation;conclusion;client_color;server_color
56.2;3;0;56.2;blue;blue
86.3;3;86.2;86.3;blue;blue
116.5;3;116.3;116.5;blue;blue
146.7;3;146.5;146.7;blue;blue
199.5;15;0;199.5;blue;blue
220.9;3;176.7;220.9;blue;blue
338.8;15;229.5;338.8;blue;blue
401.3;15;368.8;401.3;blue;blue
446.5;15;431.3;446.5;blue;blue
481.9;15;476.5;481.9;blue;blue
527.3;15;511.9;527.3;blue;blue
567.8;15;557.3;567.8;blue;blue
994.3;3;250.9;994.3;blue;blue
1024.4;3;1024.3;1024.4;blue;blue
1208.9;15;597.8;1208.9;blue;blue
1239.1;15;1238.9;1239.1;blue;blue
1305.6;15;1269.1;1305.6;blue;blue
1335.8;15;1335.6;1335.8;blue;blue
1651;3;1054.4;1651;blue;blue
1698;15;1365.8;1698;blue;blue
1728.2;15;1728;1728.2;blue;blue
1758.4;15;1758.2;1758.4;blue;blue
1777.8;3;1681;1777.8;blue;blue
1969;3;1807.8;1969;blue;blue
2163;3;1999;2163;blue;blue
2198.7;3;2193;2198.7;blue;blue
2391.1;3;2228.7;2391.1;blue;blue
2421.3;3;2421.1;2421.3;blue;blue
2675.8;3;2451.3;2675.8;blue;blue
2705.9;3;2705.8;2705.9;blue;blue
2989.5;3;2735.9;2989.5;blue;blue
3066.8;15;1788.4;3066.8;blue;blue
3072.3;3;3019.5;3072.3;blue;blue
3097;15;3096.8;3097;blue;blue
3102.4;3;3102.3;3102.4;blue;blue
3127.2;15;3127;3127.2;blue;blue
3135;3;3132.4;3135;blue;blue
3157.3;15;3157.2;3157.3;blue;blue
3168.3;3;3165;3168.3;blue;blue
3198.5;3;3198.3;3198.5;blue;blue
3212.1;15;3187.3;3212.1;blue;blue
3247.6;15;3242.1;3247.6;blue;blue
3453.2;3;3228.5;3453.2;blue;blue
3498.6;3;3483.2;3498.6;blue;blue
3528.8;3;3528.6;3528.8;blue;blue
3559;3;3558.8;3559;blue;blue
