time;id;creation;conclusion;client_color;server_color
4.4;9;0;4.4;blue;blue
180.9;13;0;180.9;blue;blue
421.6;13;210.9;421.6;blue;blue
498.3;9;34.4;498.3;blue;blue
546.8;13;451.6;546.8;blue;blue
577;13;576.8;577;blue;blue
906.9;13;607;906.9;blue;blue
1394.7;9;528.4;1394.7;blue;blue
1676.5;9;1424.7;1676.5;blue;blue
2016.3;13;936.9;2016.3;blue;blue
2153.4;9;1706.5;2153.4;blue;blue
2236;13;2046.3;2236;blue;blue
2270.7;13;2266;2270.7;blue;blue
2505.8;13;2300.7;2505.8;blue;blue
2841;13;2535.8;2841;blue;blue
3009.5;13;2871;3009.5;blue;blue
3123.4;13;3039.5;3123.4;blue;blue
3179.2;13;3153.4;3179.2;blue;blue
3211.7;13;3209.2;3211.7;blue;blue
