time;id;creation;conclusion;client_color;server_color
77.5;3;0;77.5;blue;blue
110.6;3;107.5;110.6;blue;blue
140.8;3;140.6;140.8;blue;blue
293;15;0;293;blue;blue
487.4;3;170.8;487.4;blue;blue
549.2;3;517.4;549.2;blue;blue
613.1;3;579.2;613.1;blue;blue
730.2;15;323;730.2;blue;blue
1002.3;15;760.2;1002.3;blue;blue
1146.1;3;643.1;1146.1;blue;blue
1171.4;15;1032.3;1171.4;blue;blue
1202;15;1201.4;1202;blue;blue
1232.1;15;1232;1232.1;blue;blue
1261.5;3;1176.1;1261.5;blue;blue
1266.8;15;1262.1;1266.8;blue;blue
1310.8;3;1291.5;1310.8;blue;blue
1389.1;3;1340.8;1389.1;blue;blue
1426.5;3;1419.1;1426.5;blue;blue
1527.4;3;1456.5;1527.4;blue;blue
1557.6;3;1557.4;1557.6;blue;blue
1681.9;3;1587.6;1681.9;blue;blue
1773.4;15;1296.8;1773.4;blue;blue
2016.3;15;1803.4;2016.3;blue;blue
2055.3;15;2046.3;2055.3;blue;blue
2224.5;3;1711.9;2224.5;blue;blue
2661.2;15;2085.3;2661.2;blue;blue
2767.6;3;2254.5;2767.6;blue;blue
2841.6;15;2691.2;2841.6;blue;blue
2871.8;15;2871.6;2871.8;blue;blue
2880;3;2797.6;2880;blue;blue
2910.1;3;2910;2910.1;blue;blue
2989.6;3;2940.1;2989.6;blue;blue
3233.1;3;3019.6;3233.1;blue;blue
3446;15;2901.8;3446;blue;blue
