time;id;creation;conclusion;client_color;server_color
7;9;0;7;blue;blue
250;12;0;250;blue;blue
440.2;9;37;440.2;blue;blue
722.1;12;280;722.1;blue;blue
874.7;12;752.1;874.7;blue;blue
1243.1;12;904.7;1243.1;blue;blue
1310.9;9;470.2;1310.9;blue;blue
1724.4;9;1340.9;1724.4;blue;blue
1745;12;1273.1;1745;blue;blue
1888.7;12;1775;1888.7;blue;blue
1924.6;12;1918.7;1924.6;blue;blue
2953.6;9;1754.4;2953.6;blue;blue
2985.5;12;1954.6;2985.5;blue;blue
3187.4;9;2983.6;3187.4;blue;blue
3314.6;12;3015.5;3314.6;blue;blue
