time;id;creation;conclusion;client_color;server_color
593.3;11;0;593.3;blue;blue
959.1;11;623.3;959.1;blue;blue
1512.7;11;989.1;1512.7;blue;blue
1560.8;13;0;1560.8;blue;blue
1981;11;1542.7;1981;blue;blue
2129.6;11;2011;2129.6;blue;blue
2160.3;11;2159.6;2160.3;blue;blue
2445.2;11;2190.3;2445.2;blue;blue
2487.1;13;1590.8;2487.1;blue;blue
2734.7;11;2475.2;2734.7;blue;blue
3318.7;13;2517.1;3318.7;blue;blue
3363.1;13;3348.7;3363.1;blue;blue
3386.6;11;2764.7;3386.6;blue;blue
3423.6;13;3393.1;3423.6;blue;blue
3466.1;13;3453.6;3466.1;blue;blue
3506;11;3416.6;3506;blue;blue
