time;id;creation;conclusion;client_color;server_color
2.3;10;0;2.3;blue;blue
29.6;2;0;29.6;blue;blue
30.2;5;0;30.2;blue;blue
52.2;8;0;52.2;blue;blue
69.3;2;59.6;69.3;blue;blue
87;11;0;87;blue;blue
87.7;1;0;87.7;blue;blue
111.5;8;82.2;111.5;blue;blue
177.1;8;141.5;177.1;blue;blue
221.5;4;0;221.5;blue;blue
238.9;2;99.3;238.9;blue;blue
270.7;4;251.5;270.7;blue;blue
340.6;8;207.1;340.6;blue;blue
509.1;8;370.6;509.1;blue;blue
575.2;7;0;575.2;blue;blue
606.4;11;117;606.4;blue;blue
619.5;2;269;619.5;blue;blue
643.2;7;605.2;643.2;blue;blue
649.8;11;636.4;649.8;blue;blue
671.3;10;32.4;671.3;blue;blue
723.8;2;649.5;723.8;blue;blue
736.8;1;117.7;736.8;blue;blue
742.4;4;300.7;742.4;blue;blue
757.9;2;753.8;757.9;blue;blue
852.1;11;679.8;852.1;blue;blue
857.6;10;701.3;857.6;blue;blue
882.2;11;882.1;882.2;blue;blue
942.5;7;673.2;942.5;blue;blue
946.1;10;887.6;946.1;blue;blue
948.3;2;787.9;948.3;blue;blue
1090.7;4;772.4;1090.7;blue;blue
1124.9;7;972.5;1124.9;blue;blue
1294.7;8;539.1;1294.7;blue;blue
1314.7;5;60.2;1314.7;blue;blue
1416.4;5;1344.7;1416.4;blue;blue
1452.7;2;978.3;1452.7;blue;blue
1477;4;1120.7;1477;blue;blue
1540;2;1482.7;1540;blue;blue
1551.3;11;912.2;1551.3;blue;blue
1572;2;1570;1572;blue;blue
1577.3;7;1154.9;1577.3;blue;blue
1621.5;11;1581.3;1621.5;blue;blue
1634.5;7;1607.3;1634.5;blue;blue
1739.2;4;1507;1739.2;blue;blue
1756.7;5;1446.4;1756.7;blue;blue
1829.2;11;1651.5;1829.2;blue;blue
1898.1;4;1769.2;1898.1;blue;blue
1906;10;976.1;1906;blue;blue
1935.9;7;1664.5;1935.9;blue;blue
1949.6;1;766.8;1949.6;blue;blue
1991;8;1324.7;1991;blue;blue
2003.7;1;1979.6;2003.7;blue;blue
2010.5;4;1928.1;2010.5;blue;blue
2054.3;4;2040.5;2054.3;blue;blue
2060.2;11;1859.2;2060.2;blue;blue
2130;2;1602;2130;blue;blue
2150.1;10;1936;2150.1;blue;blue
2196.9;8;2021;2196.9;blue;blue
2230.5;5;1786.7;2230.5;blue;blue
2307.5;4;2084.3;2307.5;blue;blue
2341.4;2;2160;2341.4;blue;blue
2361.9;1;2033.7;2361.9;blue;blue
2433.2;5;2260.5;2433.2;blue;blue
2470.5;8;2226.9;2470.5;blue;blue
2545.2;5;2463.2;2545.2;blue;blue
2582.4;8;2500.5;2582.4;blue;blue
2593.4;2;2371.4;2593.4;blue;blue
2628.7;5;2575.2;2628.7;blue;blue
2662.2;8;2612.4;2662.2;blue;blue
2689.4;5;2658.7;2689.4;blue;blue
2717.1;8;2692.2;2717.1;blue;blue
2719.6;7;1965.9;2719.6;blue;blue
2937;10;2180.1;2937;blue;blue
3002.2;2;2623.4;3002.2;blue;blue
3050.3;11;2090.2;3050.3;blue;blue
3064.5;7;2749.6;3064.5;blue;blue
3080.5;11;3080.3;3080.5;blue;blue
3130.1;8;2747.1;3130.1;blue;blue
3173.2;11;3110.5;3173.2;blue;blue
3175;2;3032.2;3175;blue;blue
3192.4;7;3094.5;3192.4;blue;blue
3232.8;1;2391.9;3232.8;blue;blue
3288.3;10;2967;3288.3;blue;blue
3303.7;11;3203.2;3303.7;blue;blue
3329.1;2;3205;3329.1;blue;blue
3338.6;11;3333.7;3338.6;blue;blue
3432;5;2719.4;3432;blue;blue
3449.6;7;3222.4;3449.6;blue;blue
3462.2;5;3462;3462.2;blue;blue
3516.9;7;3479.6;3516.9;blue;blue
