time;id;creation;conclusion;client_color;server_color
32.9;13;0;32.9;blue;blue
434.2;2;0;434.2;blue;blue
752.5;11;0;752.5;blue;blue
971.3;13;62.9;971.3;blue;blue
1109.7;13;1001.3;1109.7;blue;blue
1179;2;464.2;1179;blue;blue
1205.9;0;0;1205.9;red;blue
1303.1;2;1209;1303.1;blue;blue
1401.4;11;782.5;1401.4;blue;blue
2008.1;11;1431.4;2008.1;blue;blue
2216.2;11;2038.1;2216.2;blue;blue
2416.7;13;1139.7;2416.7;blue;blue
2468.6;11;2246.2;2468.6;blue;blue
2535.6;13;2446.7;2535.6;blue;blue
2543.8;11;2498.6;2543.8;blue;blue
2839.9;2;1333.1;2839.9;blue;blue
2881.5;11;2573.8;2881.5;blue;blue
3023.9;11;2911.5;3023.9;blue;blue
3054.1;11;3053.9;3054.1;blue;blue
3124.6;13;2565.6;3124.6;blue;blue
3503.8;2;2869.9;3503.8;blue;blue
