time;id;creation;conclusion;client_color;server_color
0.2;10;0;0.2;blue;blue
2.1;6;0;2.1;blue;blue
5.1;9;0;5.1;blue;blue
16.2;11;0;16.2;blue;blue
17.2;0;0;17.2;blue;blue
49.3;0;47.2;49.3;blue;blue
110.1;11;46.2;110.1;blue;blue
145.4;2;0;145.4;blue;blue
158.6;10;30.2;158.6;blue;blue
236.3;2;175.4;236.3;blue;blue
287.9;0;79.3;287.9;blue;blue
318.1;0;317.9;318.1;blue;blue
358;0;348.1;358;blue;blue
388.2;0;388;388.2;blue;blue
423.3;9;35.1;423.3;blue;blue
423.6;0;418.2;423.6;blue;blue
466.3;0;453.6;466.3;blue;blue
473.9;9;453.3;473.9;blue;blue
496.4;0;496.3;496.4;blue;blue
535.2;2;266.3;535.2;blue;blue
583;11;140.1;583;blue;blue
625.8;4;0;625.8;blue;blue
659;2;565.2;659;blue;blue
690.3;2;689;690.3;blue;blue
746.9;11;613;746.9;blue;blue
771;4;655.8;771;blue;blue
880.7;0;526.4;880.7;blue;blue
882.3;8;0;882.3;blue;blue
895;11;776.9;895;blue;blue
910.8;0;910.7;910.8;blue;blue
930.6;11;925;930.6;blue;blue
972.5;11;960.6;972.5;blue;blue
1005.6;2;720.3;1005.6;blue;blue
1042.8;11;1002.5;1042.8;blue;blue
1182.3;2;1035.7;1182.3;blue;blue
1195.8;6;32.1;1195.8;blue;blue
1229.8;4;801;1229.8;blue;blue
1230.6;11;1072.8;1230.6;blue;blue
1238.7;8;912.3;1238.7;blue;blue
1240;6;1225.8;1240;blue;blue
1247.2;9;503.9;1247.2;blue;blue
1343.3;0;940.8;1343.3;blue;blue
1393.1;8;1268.7;1393.1;blue;blue
1434.3;6;1270;1434.3;blue;blue
1460.8;2;1212.3;1460.8;blue;blue
1493.4;6;1464.3;1493.4;blue;blue
1503;2;1490.8;1503;blue;blue
1508.2;0;1373.3;1508.2;blue;blue
1526;10;188.6;1526;blue;blue
1549.2;4;1259.8;1549.2;blue;blue
1551.1;0;1538.2;1551.1;blue;blue
1552.8;6;1523.4;1552.8;blue;blue
1593.1;4;1579.2;1593.1;blue;blue
1640.4;2;1533;1640.4;blue;blue
1672.4;0;1581.1;1672.4;blue;blue
1686.3;2;1670.4;1686.3;blue;blue
1757.8;11;1260.6;1757.8;blue;blue
1761.7;9;1277.2;1761.7;blue;blue
1865.6;2;1716.3;1865.6;blue;blue
1866.1;11;1787.8;1866.1;blue;blue
1910.3;8;1423.1;1910.3;blue;blue
1951.4;2;1895.6;1951.4;blue;blue
1962.9;11;1896.1;1962.9;blue;blue
2006.4;11;1992.9;2006.4;blue;blue
2049.3;11;2036.4;2049.3;blue;blue
2059;2;1981.4;2059;blue;blue
2149.8;6;1582.8;2149.8;blue;blue
2185.1;2;2089;2185.1;blue;blue
2194.3;6;2179.8;2194.3;blue;blue
2200.1;11;2079.3;2200.1;blue;blue
2227.3;4;1623.1;2227.3;blue;blue
2236.9;11;2230.1;2236.9;blue;blue
2306.5;2;2215.1;2306.5;blue;blue
2316.7;4;2257.3;2316.7;blue;blue
2328.3;0;1702.4;2328.3;blue;blue
2358.5;0;2358.3;2358.5;blue;blue
2383.1;2;2336.5;2383.1;blue;blue
2506.1;11;2266.9;2506.1;blue;blue
2765.9;9;1791.7;2765.9;blue;blue
2792.8;2;2413.1;2792.8;blue;blue
2828.1;8;1940.3;2828.1;blue;blue
2841.1;11;2536.1;2841.1;blue;blue
2842.5;6;2224.3;2842.5;blue;blue
2899.6;4;2346.7;2899.6;blue;blue
3040.6;0;2388.5;3040.6;blue;blue
3070.9;0;3070.6;3070.9;blue;blue
3101.9;0;3100.9;3101.9;blue;blue
3144.8;0;3131.9;3144.8;blue;blue
3237.5;10;1556;3237.5;blue;blue
3249.9;9;2795.9;3249.9;blue;blue
3319;0;3174.8;3319;blue;blue
3349.2;0;3349;3349.2;blue;blue
3349.2;4;2929.6;3349.2;blue;blue
3371.8;2;2822.8;3371.8;blue;blue
3379.4;4;3379.2;3379.4;blue;blue
3417.9;2;3401.8;3417.9;blue;blue
3455.5;2;3447.9;3455.5;blue;blue
3498.6;2;3485.5;3498.6;blue;blue
3531.2;11;2871.1;3531.2;blue;blue
