time;id;creation;conclusion;client_color;server_color
19.7;9;0;19.7;red;blue
316.3;3;0;316.3;blue;blue
550.8;15;0;550.8;blue;blue
608.5;15;580.8;608.5;blue;blue
647.6;15;638.5;647.6;blue;blue
853.8;15;677.6;853.8;blue;blue
1720.5;3;346.3;1720.5;blue;blue
1981.2;15;883.8;1981.2;blue;blue
2098.1;15;2011.2;2098.1;blue;blue
2827.9;15;2128.1;2827.9;blue;blue
2858.1;15;2857.9;2858.1;blue;blue
3402.6;15;2888.1;3402.6;blue;blue
3470.6;15;3432.6;3470.6;blue;blue
3504.5;15;3500.6;3504.5;blue;blue
3551.3;15;3534.5;3551.3;blue;blue
