time;id;creation;conclusion;client_color;server_color
1.6;10;0;1.6;blue;blue
16;9;0;16;blue;blue
22.1;11;0;22.1;blue;blue
80.3;4;0;80.3;blue;blue
101.4;8;0;101.4;blue;blue
209.7;2;0;209.7;blue;blue
246.9;2;239.7;246.9;blue;blue
265.3;11;52.1;265.3;blue;blue
407;2;277;407;blue;blue
487.4;4;110.3;487.4;blue;blue
507.4;6;0;507.4;blue;blue
539.2;0;0;539.2;blue;blue
550.2;11;295.3;550.2;blue;blue
674.9;4;517.4;674.9;blue;blue
803.4;0;569.2;803.4;blue;blue
818;6;537.4;818;blue;blue
832.6;2;437;832.6;blue;blue
869.5;8;131.4;869.5;blue;blue
870.7;11;580.2;870.7;blue;blue
916.4;0;833.4;916.4;blue;blue
944.3;2;862.6;944.3;blue;blue
1076.9;11;900.7;1076.9;blue;blue
1134.1;11;1106.9;1134.1;blue;blue
1141;2;974.3;1141;blue;blue
1178.3;2;1171;1178.3;blue;blue
1209.3;2;1208.3;1209.3;blue;blue
1230.2;4;704.9;1230.2;blue;blue
1243.8;10;31.6;1243.8;blue;blue
1253.4;8;899.5;1253.4;blue;blue
1267.2;6;848;1267.2;blue;blue
1289.2;2;1239.3;1289.2;blue;blue
1304.6;10;1273.8;1304.6;blue;blue
1316.3;0;946.4;1316.3;blue;blue
1344.3;2;1319.2;1344.3;blue;blue
1354.1;0;1346.3;1354.1;blue;blue
1366.2;6;1297.2;1366.2;blue;blue
1405.1;8;1283.4;1405.1;blue;blue
1422.4;11;1164.1;1422.4;blue;blue
1456.9;4;1260.2;1456.9;blue;blue
1508.4;2;1374.3;1508.4;blue;blue
1527.6;10;1334.6;1527.6;blue;blue
1563.8;4;1486.9;1563.8;blue;blue
1575.1;0;1384.1;1575.1;blue;blue
1606.5;4;1593.8;1606.5;blue;blue
1669.7;2;1538.4;1669.7;blue;blue
1703.7;2;1699.7;1703.7;blue;blue
1778.4;4;1636.5;1778.4;blue;blue
2025.4;0;1605.1;2025.4;blue;blue
2032.8;4;1808.4;2032.8;blue;blue
2044.3;9;46;2044.3;blue;blue
2065.3;0;2055.4;2065.3;blue;blue
2075.1;4;2062.8;2075.1;blue;blue
2079.9;8;1435.1;2079.9;blue;blue
2106.2;10;1557.6;2106.2;blue;blue
2107.2;0;2095.3;2107.2;blue;blue
2110.1;8;2109.9;2110.1;blue;blue
2137.4;0;2137.2;2137.4;blue;blue
2176.6;9;2074.3;2176.6;blue;blue
2243.6;8;2140.1;2243.6;blue;blue
2257;11;1452.4;2257;blue;blue
2267.4;4;2105.1;2267.4;blue;blue
2301.3;2;1733.7;2301.3;blue;blue
2301.4;0;2167.4;2301.4;blue;blue
2324;4;2297.4;2324;blue;blue
2331.5;0;2331.4;2331.5;blue;blue
2361.7;0;2361.5;2361.7;blue;blue
2384.8;2;2331.3;2384.8;blue;blue
2387.8;11;2287;2387.8;blue;blue
2446.6;6;1396.2;2446.6;blue;blue
2467.4;11;2417.8;2467.4;blue;blue
2489.1;8;2273.6;2489.1;blue;blue
2541.7;11;2497.4;2541.7;blue;blue
2583.6;11;2571.7;2583.6;blue;blue
2600.2;6;2476.6;2600.2;blue;blue
2656.3;11;2613.6;2656.3;blue;blue
2693.2;0;2391.7;2693.2;blue;blue
2800;0;2723.2;2800;blue;blue
2967.8;9;2206.6;2967.8;blue;blue
3027.2;11;2686.3;3027.2;blue;blue
3059.4;11;3057.2;3059.4;blue;blue
3107;11;3089.4;3107;blue;blue
3134.8;10;2136.2;3134.8;blue;blue
3151.2;11;3137;3151.2;blue;blue
3202.5;10;3164.8;3202.5;blue;blue
3223.9;11;3181.2;3223.9;blue;blue
3238;0;2830;3238;blue;blue
3330.9;4;2354;3330.9;blue;blue
3346.8;0;3268;3346.8;blue;blue
3409.9;2;2414.8;3409.9;blue;blue
3453.2;11;3253.9;3453.2;blue;blue
