time;id;creation;conclusion;client_color;server_color
400;0;0;400;blue;blue
430.3;0;430;430.3;blue;blue
460.5;0;460.3;460.5;blue;blue
683;0;490.5;683;blue;blue
713.2;0;713;713.2;blue;blue
856.8;0;743.2;856.8;blue;blue
1158.7;3;0;1158.7;blue;blue
1189.9;3;1188.7;1189.9;blue;blue
1707.3;0;886.8;1707.3;blue;blue
1773;0;1737.3;1773;blue;blue
1777.8;3;1219.9;1777.8;blue;blue
1965.5;3;1807.8;1965.5;blue;blue
2289;0;1803;2289;blue;blue
2334.1;14;0;2334.1;blue;blue
2687.5;0;2319;2687.5;blue;blue
3280.8;0;2717.5;3280.8;blue;blue
3320.9;0;3310.8;3320.9;blue;blue
3409.5;0;3350.9;3409.5;blue;blue
