time;id;creation;conclusion;client_color;server_color
213.4;15;0;213.4;blue;blue
1026.6;14;0;1026.6;blue;blue
1048.4;15;243.4;1048.4;blue;blue
1319.7;15;1078.4;1319.7;blue;blue
1360.3;15;1349.7;1360.3;blue;blue
1570;15;1390.3;1570;blue;blue
1603.6;15;1600;1603.6;blue;blue
1628.6;14;1056.6;1628.6;blue;blue
1710.9;15;1633.6;1710.9;blue;blue
2010.7;15;1740.9;2010.7;blue;blue
2219.3;14;1658.6;2219.3;blue;blue
2445.6;14;2249.3;2445.6;blue;blue
2460.6;15;2040.7;2460.6;blue;blue
2814.9;14;2475.6;2814.9;blue;blue
2942;15;2490.6;2942;blue;blue
2975;14;2844.9;2975;blue;blue
3178.5;14;3005;3178.5;blue;blue
