time;id;creation;conclusion;client_color;server_color
1.3;6;0;1.3;blue;blue
1.3;10;0;1.3;blue;blue
5.7;9;0;5.7;blue;blue
26.6;1;0;26.6;blue;blue
50.3;2;0;50.3;blue;blue
94.9;4;0;94.9;blue;blue
167.3;1;56.6;167.3;blue;blue
169.6;10;31.3;169.6;blue;blue
290.7;4;124.9;290.7;blue;blue
291;3;0;291;blue;blue
331.2;4;320.7;331.2;blue;blue
384.4;3;321;384.4;blue;blue
434.8;1;197.3;434.8;blue;blue
458.2;8;0;458.2;blue;blue
470.8;9;35.7;470.8;blue;blue
488.5;8;488.2;488.5;blue;blue
655.2;3;414.4;655.2;blue;blue
677.3;1;464.8;677.3;blue;blue
695.9;2;80.3;695.9;blue;blue
730.3;2;725.9;730.3;blue;blue
763;1;707.3;763;blue;blue
817.1;4;361.2;817.1;blue;blue
821.5;9;500.8;821.5;blue;blue
829.9;2;760.3;829.9;blue;blue
846;8;518.5;846;blue;blue
887.3;8;876;887.3;blue;blue
967.2;8;917.3;967.2;blue;blue
998.5;2;859.9;998.5;blue;blue
1028.7;2;1028.5;1028.7;blue;blue
1115.2;2;1058.7;1115.2;blue;blue
1181.2;3;685.2;1181.2;blue;blue
1198.6;6;31.3;1198.6;blue;blue
1209.1;2;1145.2;1209.1;blue;blue
1363.1;8;997.2;1363.1;blue;blue
1436.7;2;1239.1;1436.7;blue;blue
1437.5;1;793;1437.5;blue;blue
1482.8;1;1467.5;1482.8;blue;blue
1541.7;8;1393.1;1541.7;blue;blue
1554.8;2;1466.7;1554.8;blue;blue
1593.2;3;1211.2;1593.2;blue;blue
1594.6;1;1512.8;1594.6;blue;blue
1613;6;1228.6;1613;blue;blue
1614.1;2;1584.8;1614.1;blue;blue
1630.8;3;1623.2;1630.8;blue;blue
1655;2;1644.1;1655;blue;blue
1661;3;1660.8;1661;blue;blue
1698;3;1691;1698;blue;blue
1717.7;2;1685;1717.7;blue;blue
1752.6;2;1747.7;1752.6;blue;blue
1776.6;3;1728;1776.6;blue;blue
1813.6;2;1782.6;1813.6;blue;blue
1921;2;1843.6;1921;blue;blue
1934.7;9;851.5;1934.7;blue;blue
1937.8;3;1806.6;1937.8;blue;blue
2020.5;3;1967.8;2020.5;blue;blue
2089.7;6;1643;2089.7;blue;blue
2108;10;199.6;2108;blue;blue
2215.2;8;1571.7;2215.2;blue;blue
2289.5;3;2050.5;2289.5;blue;blue
2341.7;6;2119.7;2341.7;blue;blue
2352.4;8;2245.2;2352.4;blue;blue
2470.6;8;2382.4;2470.6;blue;blue
2525.3;1;1624.6;2525.3;blue;blue
2762.2;2;1951;2762.2;blue;blue
2772.1;3;2319.5;2772.1;blue;blue
2806;10;2138;2806;blue;blue
2879.8;4;847.1;2879.8;blue;blue
2914;8;2500.6;2914;blue;blue
2923.4;2;2792.2;2923.4;blue;blue
2950.5;8;2944;2950.5;blue;blue
2959.2;4;2909.8;2959.2;blue;blue
2959.4;3;2802.1;2959.4;blue;blue
2986.1;8;2980.5;2986.1;blue;blue
2999.3;3;2989.4;2999.3;blue;blue
3069.2;6;2371.7;3069.2;blue;blue
3112.4;4;2989.2;3112.4;blue;blue
3185.2;9;1964.7;3185.2;blue;blue
3220.8;1;2555.3;3220.8;blue;blue
3262.5;1;3250.8;3262.5;blue;blue
3285.1;3;3029.3;3285.1;blue;blue
3287.5;8;3016.1;3287.5;blue;blue
3315.3;3;3315.1;3315.3;blue;blue
3330.2;1;3292.5;3330.2;blue;blue
3345.6;3;3345.3;3345.6;blue;blue
3360.3;2;2953.4;3360.3;blue;blue
3375.1;8;3317.5;3375.1;blue;blue
3375.8;3;3375.6;3375.8;blue;blue
3405.9;3;3405.8;3405.9;blue;blue
3422.3;8;3405.1;3422.3;blue;blue
3443.6;4;3142.4;3443.6;blue;blue
3499.3;3;3435.9;3499.3;blue;blue
