time;id;creation;conclusion;client_color;server_color
0.5;9;0;0.5;blue;blue
44.1;1;0;44.1;blue;blue
86;4;0;86;blue;blue
95.2;1;74.2;95.2;blue;blue
128.9;2;0;128.9;blue;blue
169.1;2;158.9;169.1;blue;blue
199.3;2;199.1;199.3;blue;blue
209;8;0;209;blue;blue
261.5;14;0;261.5;blue;blue
289;11;0;289;blue;blue
308.3;1;125.2;308.3;blue;blue
321.4;10;0;321.4;blue;blue
333.7;2;229.3;333.7;blue;blue
371.8;14;291.5;371.8;blue;blue
432;8;239;432;blue;blue
468.7;4;116;468.7;blue;blue
531.9;4;498.7;531.9;blue;blue
636.6;11;319;636.6;blue;blue
749.4;9;30.5;749.4;blue;blue
775.4;10;351.4;775.4;blue;blue
803.8;11;666.6;803.8;blue;blue
822.5;4;561.9;822.5;blue;blue
823.4;1;338.3;823.4;blue;blue
880.7;4;852.5;880.7;blue;blue
906.1;14;401.8;906.1;blue;blue
949;11;833.8;949;blue;blue
1124.2;4;910.7;1124.2;blue;blue
1154.5;8;462;1154.5;blue;blue
1187.9;4;1154.2;1187.9;blue;blue
1284.7;1;853.4;1284.7;blue;blue
1299.5;4;1217.9;1299.5;blue;blue
1336.3;4;1329.5;1336.3;blue;blue
1465.9;1;1314.7;1465.9;blue;blue
1509.3;4;1366.3;1509.3;blue;blue
1567.5;2;363.7;1567.5;blue;blue
1577.2;1;1495.9;1577.2;blue;blue
1641.7;1;1607.2;1641.7;blue;blue
1655.7;4;1539.3;1655.7;blue;blue
1701.9;1;1671.7;1701.9;blue;blue
1708.4;4;1685.7;1708.4;blue;blue
1722;8;1184.5;1722;blue;blue
1731.9;1;1731.9;1731.9;blue;blue
1752;4;1738.4;1752;blue;blue
1768.9;1;1761.9;1768.9;blue;blue
1798.8;11;979;1798.8;blue;blue
1850.9;8;1752;1850.9;blue;blue
1871.3;4;1782;1871.3;blue;blue
1941.9;4;1901.3;1941.9;blue;blue
2013.7;8;1880.9;2013.7;blue;blue
2123.3;8;2043.7;2123.3;blue;blue
2198.4;8;2153.3;2198.4;blue;blue
2297.5;14;936.1;2297.5;blue;blue
2328;11;1828.8;2328;blue;blue
2333.1;8;2228.4;2333.1;blue;blue
2393.7;9;779.4;2393.7;blue;blue
2408;4;1971.9;2408;blue;blue
2442.3;8;2363.1;2442.3;blue;blue
2450.3;11;2358;2450.3;blue;blue
2510.3;11;2480.3;2510.3;blue;blue
2555;4;2438;2555;blue;blue
2572.2;14;2327.5;2572.2;blue;blue
2588.4;11;2540.3;2588.4;blue;blue
2665.3;1;1798.9;2665.3;blue;blue
2760.7;2;1597.5;2760.7;blue;blue
2797.5;14;2602.2;2797.5;blue;blue
2849.7;2;2790.7;2849.7;blue;blue
2856.7;8;2472.3;2856.7;blue;blue
2892.6;2;2879.7;2892.6;blue;blue
2912.6;8;2886.7;2912.6;blue;blue
2915;10;805.4;2915;blue;blue
2965.5;4;2585;2965.5;blue;blue
3001.1;2;2922.6;3001.1;blue;blue
3018.5;1;2695.3;3018.5;blue;blue
3019.6;8;2942.6;3019.6;blue;blue
3031.2;9;2423.7;3031.2;blue;blue
3035.8;11;2618.4;3035.8;blue;blue
3045.5;4;2995.5;3045.5;blue;blue
3062.3;8;3049.6;3062.3;blue;blue
3114.8;14;2827.5;3114.8;blue;blue
3143.9;2;3031.1;3143.9;blue;blue
3148.9;11;3065.8;3148.9;blue;blue
3154.1;14;3144.8;3154.1;blue;blue
3193.9;8;3092.3;3193.9;blue;blue
3251.2;9;3061.2;3251.2;blue;blue
3297.4;11;3178.9;3297.4;blue;blue
3349.1;14;3184.1;3349.1;blue;blue
3454.5;8;3223.9;3454.5;blue;blue
3460.9;11;3327.4;3460.9;blue;blue
3492.9;4;3075.5;3492.9;blue;blue
3518.1;11;3490.9;3518.1;blue;blue
