time;id;creation;conclusion;client_color;server_color
1.5;6;0;1.5;blue;blue
343.6;11;0;343.6;blue;blue
1188.2;11;373.6;1188.2;blue;blue
1342.4;6;31.5;1342.4;blue;blue
1351.9;13;0;1351.9;blue;blue
1566.3;13;1381.9;1566.3;blue;blue
1766.8;13;1596.3;1766.8;blue;blue
2288.6;13;1796.8;2288.6;blue;blue
2431.5;13;2318.6;2431.5;blue;blue
2455.3;6;1372.4;2455.3;blue;blue
2987.3;11;1218.2;2987.3;blue;blue
3207.4;13;2461.5;3207.4;blue;blue
3362.4;11;3017.3;3362.4;blue;blue
3487.3;13;3237.4;3487.3;blue;blue
