time;id;creation;conclusion;client_color;server_color
3.9;5;0;3.9;blue;blue
18.4;2;0;18.4;blue;blue
28.1;1;0;28.1;blue;blue
35.2;4;0;35.2;blue;blue
157;7;0;157;blue;blue
181.4;2;48.4;181.4;blue;blue
248.5;0;0;248.5;blue;blue
621;4;65.2;621;blue;blue
714.2;0;278.5;714.2;blue;blue
1035.3;1;58.1;1035.3;blue;blue
1092.8;1;1065.3;1092.8;blue;blue
1107.6;2;211.4;1107.6;blue;blue
1123.9;7;187;1123.9;blue;blue
1137.7;2;1137.6;1137.7;blue;blue
1171.9;2;1167.7;1171.9;blue;blue
1179.9;1;1122.8;1179.9;blue;blue
1204.8;2;1201.9;1204.8;blue;blue
1336.2;4;651;1336.2;blue;blue
1481.3;3;0;1481.3;blue;blue
1511.5;3;1511.3;1511.5;blue;blue
1578.3;2;1234.8;1578.3;blue;blue
1608.1;4;1366.2;1608.1;blue;blue
1643;4;1638.1;1643;blue;blue
1668.7;3;1541.5;1668.7;blue;blue
1699.2;2;1608.3;1699.2;blue;blue
1712.2;3;1698.7;1712.2;blue;blue
1742.4;3;1742.2;1742.4;blue;blue
1772.6;3;1772.4;1772.6;blue;blue
1811;3;1802.6;1811;blue;blue
1832.4;1;1209.9;1832.4;blue;blue
1910.4;7;1153.9;1910.4;blue;blue
1929.6;2;1729.2;1929.6;blue;blue
1999.7;7;1940.4;1999.7;blue;blue
2060.6;1;1862.4;2060.6;blue;blue
2069.6;4;1673;2069.6;blue;blue
2076.8;2;1959.6;2076.8;blue;blue
2148;0;744.2;2148;blue;blue
2183.9;0;2178;2183.9;blue;blue
2275.6;7;2029.7;2275.6;blue;blue
2302.2;3;1841;2302.2;blue;blue
2316.2;7;2305.6;2316.2;blue;blue
2332.4;3;2332.2;2332.4;blue;blue
2346.4;7;2346.2;2346.4;blue;blue
2489.9;7;2376.4;2489.9;blue;blue
2635.1;2;2106.8;2635.1;blue;blue
2692.5;0;2213.9;2692.5;blue;blue
2781.8;0;2722.5;2781.8;blue;blue
2902.6;4;2099.6;2902.6;blue;blue
2915.2;0;2811.8;2915.2;blue;blue
3001.7;4;2932.6;3001.7;blue;blue
3173.6;0;2945.2;3173.6;blue;blue
3258.4;6;0;3258.4;blue;blue
