time;id;creation;conclusion;client_color;server_color
20.2;5;0;20.2;red;red
43.3;3;0;43.3;blue;blue
73.4;3;73.3;73.4;blue;blue
106.1;3;103.4;106.1;blue;blue
127.4;0;0;127.4;blue;blue
406.5;3;136.1;406.5;blue;blue
437.6;3;436.5;437.6;blue;blue
467.8;3;467.6;467.8;blue;blue
512.4;14;0;512.4;blue;blue
548.8;14;542.4;548.8;blue;blue
875.5;3;497.8;875.5;blue;blue
915.2;14;578.8;915.2;blue;blue
987.1;14;945.2;987.1;blue;blue
1067.9;0;157.4;1067.9;blue;blue
1163.2;14;1017.1;1163.2;blue;blue
1741.8;3;905.5;1741.8;blue;blue
1772;3;1771.8;1772;blue;blue
2083.6;0;1097.9;2083.6;blue;blue
2126;3;1802;2126;blue;blue
2253.1;3;2156;2253.1;blue;blue
2683.7;3;2283.1;2683.7;blue;blue
2710.9;0;2113.6;2710.9;blue;blue
2799.7;0;2740.9;2799.7;blue;blue
2862;0;2829.7;2862;blue;blue
2896.6;0;2892;2896.6;blue;blue
3069.4;0;2926.6;3069.4;blue;blue
3087.4;3;2713.7;3087.4;blue;blue
3141.8;0;3099.4;3141.8;blue;blue
3172.7;0;3171.8;3172.7;blue;blue
3524.9;0;3202.7;3524.9;blue;blue
3544.4;14;1193.2;3544.4;blue;blue
3559.7;0;3554.9;3559.7;blue;blue
3597.5;0;3589.7;3597.5;blue;blue
