time;id;creation;conclusion;client_color;server_color
0.5;5;0;0.5;blue;blue
265;13;0;265;blue;blue
735.8;3;0;735.8;blue;blue
766;3;765.8;766;blue;blue
959.4;13;295;959.4;blue;blue
1357.8;3;796;1357.8;blue;blue
1493.7;3;1387.8;1493.7;blue;blue
1691.5;3;1523.7;1691.5;blue;blue
1723.1;3;1721.5;1723.1;blue;blue
1762;3;1753.1;1762;blue;blue
1936.1;3;1792;1936.1;blue;blue
2050.7;3;1966.1;2050.7;blue;blue
2084.7;3;2080.7;2084.7;blue;blue
2114.7;3;2114.7;2114.7;blue;blue
2222.6;13;989.4;2222.6;blue;blue
2811.6;13;2252.6;2811.6;blue;blue
2946.6;5;30.5;2946.6;blue;blue
3128.9;5;2976.6;3128.9;blue;blue
3522.2;13;2841.6;3522.2;blue;blue
