time;id;creation;conclusion;client_color;server_color
37.9;2;0;37.9;blue;blue
83.6;11;0;83.6;blue;blue
379;13;0;379;blue;blue
1424.5;2;67.9;1424.5;blue;blue
1464.2;2;1454.5;1464.2;blue;blue
1644.9;2;1494.2;1644.9;blue;blue
1996.4;13;409;1996.4;blue;blue
2072.7;13;2026.4;2072.7;blue;blue
2710.6;11;113.6;2710.6;blue;blue
2903.6;11;2740.6;2903.6;blue;blue
2969.8;13;2102.7;2969.8;blue;blue
3162.6;11;2933.6;3162.6;blue;blue
3227.5;13;2999.8;3227.5;blue;blue
3414.2;13;3257.5;3414.2;blue;blue
3506.9;13;3444.2;3506.9;blue;blue
