time;id;creation;conclusion;client_color;server_color
545.9;15;0;545.9;blue;blue
1026.9;15;575.9;1026.9;blue;blue
1345.4;15;1056.9;1345.4;blue;blue
1375.6;15;1375.4;1375.6;blue;blue
1416.4;15;1405.6;1416.4;blue;blue
1446.6;15;1446.4;1446.6;blue;blue
1476.8;15;1476.6;1476.8;blue;blue
1766;3;0;1766;blue;blue
1898.6;3;1796;1898.6;blue;blue
2170.1;3;1928.6;2170.1;blue;blue
2249.5;3;2200.1;2249.5;blue;blue
2321.7;15;1506.8;2321.7;blue;blue
2356.8;15;2351.7;2356.8;blue;blue
2359.8;3;2279.5;2359.8;blue;blue
2398.3;3;2389.8;2398.3;blue;blue
2789.9;3;2428.3;2789.9;blue;blue
2823.7;3;2819.9;2823.7;blue;blue
3012.8;3;2853.7;3012.8;blue;blue
3277.8;3;3042.8;3277.8;blue;blue
