time;id;creation;conclusion;client_color;server_color
1.5;10;0;1.5;blue;blue
5.7;6;0;5.7;blue;blue
7.1;9;0;7.1;blue;blue
103.9;8;0;103.9;blue;blue
203.5;2;0;203.5;blue;blue
292.1;4;0;292.1;blue;blue
440.5;8;133.9;440.5;blue;blue
626.3;4;322.1;626.3;blue;blue
702.4;6;35.7;702.4;blue;blue
729.3;9;37.1;729.3;blue;blue
735.3;8;470.5;735.3;blue;blue
800;11;0;800;blue;blue
1104.5;9;759.3;1104.5;blue;blue
1127.3;8;765.3;1127.3;blue;blue
1311.2;10;31.5;1311.2;blue;blue
1496;9;1134.5;1496;blue;blue
1771.8;0;0;1771.8;blue;blue
1801.7;2;233.5;1801.7;blue;blue
1803.5;0;1801.8;1803.5;blue;blue
1925.3;11;830;1925.3;blue;blue
1963.7;11;1955.3;1963.7;blue;blue
1970.3;2;1831.7;1970.3;blue;blue
2001.9;11;1993.7;2001.9;blue;blue
2004.8;4;656.3;2004.8;blue;blue
2035;4;2034.8;2035;blue;blue
2052.8;8;1157.3;2052.8;blue;blue
2082.8;2;2000.3;2082.8;blue;blue
2108.9;4;2065;2108.9;blue;blue
2128.6;0;1833.5;2128.6;blue;blue
2138.8;11;2031.9;2138.8;blue;blue
2158.8;0;2158.6;2158.8;blue;blue
2203.5;2;2112.8;2203.5;blue;blue
2286.4;4;2138.9;2286.4;blue;blue
2393.5;2;2233.5;2393.5;blue;blue
2404.9;11;2168.8;2404.9;blue;blue
2423.8;2;2423.5;2423.8;blue;blue
2455;2;2453.8;2455;blue;blue
2477.7;0;2188.8;2477.7;blue;blue
2487.5;8;2082.8;2487.5;blue;blue
2822.1;9;1526;2822.1;blue;blue
2845.8;0;2507.7;2845.8;blue;blue
2849.1;2;2485;2849.1;blue;blue
2889.4;2;2879.1;2889.4;blue;blue
2925.9;2;2919.4;2925.9;blue;blue
2953.9;11;2434.9;2953.9;blue;blue
3008.3;11;2983.9;3008.3;blue;blue
3098.9;11;3038.3;3098.9;blue;blue
3111.7;2;2955.9;3111.7;blue;blue
3131.2;6;732.4;3131.2;blue;blue
3143.1;2;3141.7;3143.1;blue;blue
3239.7;11;3128.9;3239.7;blue;blue
3269.7;0;2875.8;3269.7;blue;blue
3285.8;2;3173.1;3285.8;blue;blue
3326.6;2;3315.8;3326.6;blue;blue
3396.4;2;3356.6;3396.4;blue;blue
3450.5;6;3161.2;3450.5;blue;blue
3460.8;2;3426.4;3460.8;blue;blue
3491.8;2;3490.8;3491.8;blue;blue
3522.9;2;3521.8;3522.9;blue;blue
3553.1;2;3552.9;3553.1;blue;blue
