time;id;creation;conclusion;client_color;server_color
0.5;5;0;0.5;blue;blue
2.2;6;0;2.2;blue;blue
47.5;1;0;47.5;blue;blue
153.1;5;30.5;153.1;blue;blue
206.7;4;0;206.7;blue;blue
251.8;1;77.5;251.8;blue;blue
263;2;0;263;blue;blue
268;5;183.1;268;blue;blue
376;1;281.8;376;blue;blue
403.9;5;298;403.9;blue;blue
463.8;0;0;463.8;blue;blue
474.5;5;433.9;474.5;blue;blue
488.7;2;293;488.7;blue;blue
510.5;5;504.5;510.5;blue;blue
552.7;5;540.5;552.7;blue;blue
587;5;582.7;587;blue;blue
617.2;5;617;617.2;blue;blue
647;2;518.7;647;blue;blue
742.8;1;406;742.8;blue;blue
789.2;8;0;789.2;blue;blue
822.8;2;677;822.8;blue;blue
926.5;8;819.2;926.5;blue;blue
992.6;8;956.5;992.6;blue;blue
995.9;4;236.7;995.9;blue;blue
1073.2;0;493.8;1073.2;blue;blue
1178.7;4;1025.9;1178.7;blue;blue
1357.3;5;647.2;1357.3;blue;blue
1359.7;6;32.2;1359.7;blue;blue
1378.4;7;0;1378.4;blue;blue
1387.5;5;1387.3;1387.5;blue;blue
1458.7;7;1408.4;1458.7;blue;blue
1659.7;8;1022.6;1659.7;blue;blue
1692.7;4;1208.7;1692.7;blue;blue
1701.6;0;1103.2;1701.6;blue;blue
1731.7;0;1731.6;1731.7;blue;blue
1745.4;5;1417.5;1745.4;blue;blue
1777.8;4;1722.7;1777.8;blue;blue
1779.9;5;1775.4;1779.9;blue;blue
1810.1;5;1809.9;1810.1;blue;blue
1851.4;8;1689.7;1851.4;blue;blue
1868.3;7;1488.7;1868.3;blue;blue
1886;2;852.8;1886;blue;blue
1925.1;5;1840.1;1925.1;blue;blue
2195.9;7;1898.3;2195.9;blue;blue
2203.6;5;1955.1;2203.6;blue;blue
2248.1;4;1807.8;2248.1;blue;blue
2354.1;4;2278.1;2354.1;blue;blue
2384.3;4;2384.1;2384.3;blue;blue
2567.8;0;1761.7;2567.8;blue;blue
2572.2;5;2233.6;2572.2;blue;blue
2577.6;1;772.8;2577.6;blue;blue
2585.8;4;2414.3;2585.8;blue;blue
2591.7;2;1916;2591.7;blue;blue
2607.8;1;2607.6;2607.8;blue;blue
2680.4;1;2637.8;2680.4;blue;blue
2682.4;7;2225.9;2682.4;blue;blue
2693.1;8;1881.4;2693.1;blue;blue
2754.7;8;2723.1;2754.7;blue;blue
2757.6;0;2597.8;2757.6;blue;blue
2806.9;8;2784.7;2806.9;blue;blue
2907.8;2;2621.7;2907.8;blue;blue
2954;0;2787.6;2954;blue;blue
3054.9;0;2984;3054.9;blue;blue
3137.5;6;1389.7;3137.5;blue;blue
3231.3;5;2602.2;3231.3;blue;blue
3298.7;5;3261.3;3298.7;blue;blue
3337.5;7;2712.4;3337.5;blue;blue
3397;0;3084.9;3397;blue;blue
3453.1;8;2836.9;3453.1;blue;blue
3471.5;1;2710.4;3471.5;blue;blue
3484.1;5;3328.7;3484.1;blue;blue
3495.8;8;3483.1;3495.8;blue;blue
3497.6;0;3427;3497.6;blue;blue
3524.4;7;3367.5;3524.4;blue;blue
3537.1;5;3514.1;3537.1;blue;blue
3568.5;8;3525.8;3568.5;blue;blue
