time;id;creation;conclusion;client_color;server_color
0.3;6;0;0.3;blue;blue
12.8;5;0;12.8;blue;blue
69.9;4;0;69.9;blue;blue
86.6;8;0;86.6;blue;blue
100.2;0;0;100.2;blue;blue
116.7;8;116.6;116.7;blue;blue
128.2;4;99.9;128.2;blue;blue
139.5;2;0;139.5;blue;blue
163.1;8;146.8;163.1;blue;blue
223.3;6;30.3;223.3;blue;blue
240.5;0;130.3;240.5;blue;blue
256.8;2;169.5;256.8;blue;blue
270.7;0;270.5;270.7;blue;blue
313.4;5;42.9;313.4;blue;blue
319.5;7;0;319.5;blue;blue
335.1;2;286.8;335.1;blue;blue
363.1;0;300.7;363.1;blue;blue
391.2;1;0;391.2;blue;blue
393.7;2;365.1;393.7;blue;blue
440.5;1;421.2;440.5;blue;blue
460;7;349.5;460;blue;blue
480.4;1;470.5;480.4;blue;blue
489.1;6;253.3;489.1;blue;blue
524.5;1;510.4;524.5;blue;blue
538.7;0;393.1;538.7;blue;blue
584.4;0;568.7;584.4;blue;blue
591.5;1;554.5;591.5;blue;blue
596.7;7;490;596.7;blue;blue
610.5;4;158.2;610.5;blue;blue
618.7;0;614.4;618.7;blue;blue
640.7;4;640.5;640.7;blue;blue
648.9;0;648.7;648.9;blue;blue
663.9;1;621.5;663.9;blue;blue
691.5;0;678.9;691.5;blue;blue
717.6;8;193.1;717.6;blue;blue
733.9;4;670.7;733.9;blue;blue
767.2;1;693.9;767.2;blue;blue
795.3;2;423.7;795.3;blue;blue
891.3;5;343.4;891.3;blue;blue
926.1;4;763.9;926.1;blue;blue
928.3;5;921.3;928.3;blue;blue
946.3;0;721.5;946.3;blue;blue
962.1;4;956.1;962.1;blue;blue
976.5;5;958.3;976.5;blue;blue
987.6;7;626.7;987.6;blue;blue
995;6;519.1;995;blue;blue
1011;2;825.3;1011;blue;blue
1028.7;7;1017.6;1028.7;blue;blue
1028.8;0;976.3;1028.8;blue;blue
1042;1;797.2;1042;blue;blue
1044.4;5;1006.5;1044.4;blue;blue
1073.1;0;1058.8;1073.1;blue;blue
1089.7;2;1041;1089.7;blue;blue
1120.2;0;1103.1;1120.2;blue;blue
1121.8;8;747.6;1121.8;blue;blue
1150.3;0;1150.2;1150.3;blue;blue
1169.2;7;1058.7;1169.2;blue;blue
1183.4;6;1025;1183.4;blue;blue
1203.8;7;1199.2;1203.8;blue;blue
1214;2;1119.7;1214;blue;blue
1236.7;1;1072;1236.7;blue;blue
1244.1;2;1244;1244.1;blue;blue
1296.2;2;1274.1;1296.2;blue;blue
1313.8;7;1233.8;1313.8;blue;blue
1361.5;0;1180.3;1361.5;blue;blue
1371.2;1;1266.7;1371.2;blue;blue
1389.8;6;1213.4;1389.8;blue;blue
1391.1;5;1074.4;1391.1;blue;blue
1391.9;0;1391.5;1391.9;blue;blue
1409.5;4;992.1;1409.5;blue;blue
1413.4;1;1401.2;1413.4;blue;blue
1434;5;1421.1;1434;blue;blue
1469.6;1;1443.4;1469.6;blue;blue
1474;2;1326.2;1474;blue;blue
1508;7;1343.8;1508;blue;blue
1549.3;2;1504;1549.3;blue;blue
1556.4;1;1499.6;1556.4;blue;blue
1578.7;0;1421.9;1578.7;blue;blue
1601.3;7;1538;1601.3;blue;blue
1647;7;1631.3;1647;blue;blue
1654.9;6;1419.8;1654.9;blue;blue
1684.2;8;1151.8;1684.2;blue;blue
1715.2;4;1439.5;1715.2;blue;blue
1749.6;8;1714.2;1749.6;blue;blue
1792;7;1677;1792;blue;blue
1829;0;1608.7;1829;blue;blue
1853.7;8;1779.6;1853.7;blue;blue
1882;1;1586.4;1882;blue;blue
1921.2;8;1883.7;1921.2;blue;blue
1940.8;4;1745.2;1940.8;blue;blue
1979.2;4;1970.8;1979.2;blue;blue
1991.4;0;1859;1991.4;blue;blue
2074.9;7;1822;2074.9;blue;blue
2083.9;6;1684.9;2083.9;blue;blue
2096;4;2009.2;2096;blue;blue
2119.1;7;2104.9;2119.1;blue;blue
2222.5;1;1912;2222.5;blue;blue
2263.2;6;2113.9;2263.2;blue;blue
2275.7;7;2149.1;2275.7;blue;blue
2321;1;2252.5;2321;blue;blue
2345.1;0;2021.4;2345.1;blue;blue
2375.3;0;2375.1;2375.3;blue;blue
2480.4;7;2305.7;2480.4;blue;blue
2499.6;0;2405.3;2499.6;blue;blue
2605.7;2;1579.3;2605.7;blue;blue
2605.7;1;2351;2605.7;blue;blue
2616.9;0;2529.6;2616.9;blue;blue
2648.5;1;2635.7;2648.5;blue;blue
2677.8;2;2635.7;2677.8;blue;blue
2683.7;1;2678.5;2683.7;blue;blue
2691.6;6;2293.2;2691.6;blue;blue
2716.3;1;2713.7;2716.3;blue;blue
2742.5;8;1951.2;2742.5;blue;blue
2750.7;2;2707.8;2750.7;blue;blue
2757.4;4;2126;2757.4;blue;blue
2759.5;7;2510.4;2759.5;blue;blue
2803.3;2;2780.7;2803.3;blue;blue
2863.9;2;2833.3;2863.9;blue;blue
2896.2;2;2893.9;2896.2;blue;blue
2978;0;2646.9;2978;blue;blue
3008.3;0;3008;3008.3;blue;blue
3037.3;4;2787.4;3037.3;blue;blue
3052.5;0;3038.3;3052.5;blue;blue
3067.5;4;3067.3;3067.5;blue;blue
3103.3;6;2721.6;3103.3;blue;blue
3142.5;5;1464;3142.5;blue;blue
3167.6;7;2789.5;3167.6;blue;blue
3193.1;5;3172.5;3193.1;blue;blue
3250.2;7;3197.6;3250.2;blue;blue
3273.5;1;2746.3;3273.5;blue;blue
3290.6;4;3097.5;3290.6;blue;blue
3298.7;7;3280.2;3298.7;blue;blue
3309.7;0;3082.5;3309.7;blue;blue
3339.7;0;3339.7;3339.7;blue;blue
3371.4;1;3303.5;3371.4;blue;blue
3377.6;0;3369.7;3377.6;blue;blue
3392;2;2926.2;3392;blue;blue
3407.7;0;3407.6;3407.7;blue;blue
3415.6;4;3320.6;3415.6;blue;blue
3432.8;8;2772.5;3432.8;blue;blue
3460.9;5;3223.1;3460.9;blue;blue
3486.3;0;3437.7;3486.3;blue;blue
3501.8;1;3401.4;3501.8;blue;blue
3536.4;7;3328.7;3536.4;blue;blue
