time;id;creation;conclusion;client_color;server_color
1;5;0;1;blue;blue
11.4;6;0;11.4;blue;blue
12.3;1;0;12.3;blue;blue
20.2;2;0;20.2;blue;blue
44.7;1;42.4;44.7;blue;blue
52.8;7;0;52.8;blue;blue
180.8;2;50.2;180.8;blue;blue
188.4;4;0;188.4;blue;blue
199;0;0;199;blue;blue
231.6;2;210.8;231.6;blue;blue
238;4;218.4;238;blue;blue
387.8;3;0;387.8;blue;blue
443.9;7;82.8;443.9;blue;blue
469.4;5;31;469.4;blue;blue
561.8;7;473.9;561.8;blue;blue
570.7;1;74.7;570.7;blue;blue
590.3;2;261.6;590.3;blue;blue
868.5;0;229;868.5;blue;blue
898.7;0;898.5;898.7;blue;blue
929.8;1;600.7;929.8;blue;blue
943.7;4;268;943.7;blue;blue
1064.2;2;620.3;1064.2;blue;blue
1082.2;1;959.8;1082.2;blue;blue
1110.9;4;973.7;1110.9;blue;blue
1130.6;0;928.7;1130.6;blue;blue
1170.5;4;1140.9;1170.5;blue;blue
1193.3;0;1160.6;1193.3;blue;blue
1272.7;2;1094.2;1272.7;blue;blue
1297.3;3;417.8;1297.3;blue;blue
1305.6;1;1112.2;1305.6;blue;blue
1337.1;7;591.8;1337.1;blue;blue
1355.4;3;1327.3;1355.4;blue;blue
1380.4;2;1302.7;1380.4;blue;blue
1464.3;0;1223.3;1464.3;blue;blue
1519.1;7;1367.1;1519.1;blue;blue
1555.3;6;41.4;1555.3;blue;blue
1576.2;7;1549.1;1576.2;blue;blue
1611.6;3;1385.4;1611.6;blue;blue
1641.8;3;1641.6;1641.8;blue;blue
1667.7;4;1200.5;1667.7;blue;blue
1711;4;1697.7;1711;blue;blue
1731.1;7;1606.2;1731.1;blue;blue
1857.5;7;1761.1;1857.5;blue;blue
1913.4;6;1585.3;1913.4;blue;blue
2057;3;1671.8;2057;blue;blue
2087.1;3;2087;2087.1;blue;blue
2114.1;7;1887.5;2114.1;blue;blue
2132.9;6;1943.4;2132.9;blue;blue
2147.6;1;1335.6;2147.6;blue;blue
2179.1;4;1741;2179.1;blue;blue
2184.8;3;2117.1;2184.8;blue;blue
2193.9;1;2177.6;2193.9;blue;blue
2214.9;0;1494.3;2214.9;blue;blue
2215.2;3;2214.8;2215.2;blue;blue
2233.1;1;2223.9;2233.1;blue;blue
2246.4;3;2245.2;2246.4;blue;blue
2250.5;7;2144.1;2250.5;blue;blue
2277.7;3;2276.4;2277.7;blue;blue
2280.7;7;2280.5;2280.7;blue;blue
2284.4;1;2263.1;2284.4;blue;blue
2307.8;3;2307.7;2307.8;blue;blue
2316.2;2;1410.4;2316.2;blue;blue
2386.4;2;2346.2;2386.4;blue;blue
2474.5;3;2337.8;2474.5;blue;blue
2562.1;3;2504.5;2562.1;blue;blue
2606.7;3;2592.1;2606.7;blue;blue
2630.2;7;2310.7;2630.2;blue;blue
2636.6;2;2416.4;2636.6;blue;blue
2659.5;1;2314.4;2659.5;blue;blue
2671.7;0;2244.9;2671.7;blue;blue
2692.2;3;2636.7;2692.2;blue;blue
2701.9;0;2701.7;2701.9;blue;blue
2706.4;7;2660.2;2706.4;blue;blue
2712.5;1;2689.5;2712.5;blue;blue
2728.7;6;2162.9;2728.7;blue;blue
2801.5;1;2742.5;2801.5;blue;blue
2845.5;2;2666.6;2845.5;blue;blue
2875.3;1;2831.5;2875.3;blue;blue
2894.7;4;2209.1;2894.7;blue;blue
2983.9;4;2924.7;2983.9;blue;blue
3054.3;3;2722.2;3054.3;blue;blue
3083.3;7;2736.4;3083.3;blue;blue
3128.8;4;3013.9;3128.8;blue;blue
3202.2;2;2875.5;3202.2;blue;blue
3215.5;0;2731.9;3215.5;blue;blue
3232.4;2;3232.2;3232.4;blue;blue
3245.8;0;3245.5;3245.8;blue;blue
3310.9;7;3113.3;3310.9;blue;blue
3317.2;4;3158.8;3317.2;blue;blue
3324.2;3;3084.3;3324.2;blue;blue
3344.6;0;3275.8;3344.6;blue;blue
3356.1;7;3340.9;3356.1;blue;blue
3404.4;3;3354.2;3404.4;blue;blue
3443.1;4;3347.2;3443.1;blue;blue
3455.4;6;2758.7;3455.4;blue;blue
3456.5;0;3374.6;3456.5;blue;blue
3458.9;3;3434.4;3458.9;blue;blue
3520;0;3486.5;3520;blue;blue
3542.2;3;3488.9;3542.2;blue;blue
3563.8;2;3262.4;3563.8;blue;blue
3571.6;6;3485.4;3571.6;blue;blue
3582.6;1;2905.3;3582.6;blue;blue
