time;id;creation;conclusion;client_color;server_color
0.7;9;0;0.7;blue;blue
4.8;10;0;4.8;blue;blue
17.3;14;0;17.3;blue;blue
35;9;30.7;35;blue;blue
103;1;0;103;blue;blue
127.5;4;0;127.5;blue;blue
172.4;14;47.4;172.4;blue;blue
182.5;10;34.9;182.5;blue;blue
193.6;2;0;193.6;blue;blue
218.9;9;65;218.9;blue;blue
219.7;14;202.4;219.7;blue;blue
223.1;4;157.5;223.1;blue;blue
254.1;8;0;254.1;blue;blue
300.1;2;223.6;300.1;blue;blue
330.8;14;249.7;330.8;blue;blue
427.3;2;330.1;427.3;blue;blue
491.7;11;0;491.7;blue;blue
517.1;4;253.1;517.1;blue;blue
536.9;8;284.1;536.9;blue;blue
556.6;9;248.9;556.6;blue;blue
559;2;457.3;559;blue;blue
599.8;2;589;599.8;blue;blue
605.5;8;566.9;605.5;blue;blue
624.5;9;586.6;624.5;blue;blue
631.7;11;521.7;631.7;blue;blue
678;10;212.5;678;blue;blue
690.2;4;547.1;690.2;blue;blue
723.9;1;133;723.9;blue;blue
725.1;8;635.5;725.1;blue;blue
729.7;4;720.2;729.7;blue;blue
753.7;2;629.8;753.7;blue;blue
755.2;8;755.1;755.2;blue;blue
770;1;753.9;770;blue;blue
782.8;14;360.8;782.8;blue;blue
880.9;4;759.7;880.9;blue;blue
927.3;4;910.9;927.3;blue;blue
969;14;812.8;969;blue;blue
998.1;11;661.7;998.1;blue;blue
999.4;10;708;999.4;blue;blue
1011.2;9;654.5;1011.2;blue;blue
1045.4;10;1029.4;1045.4;blue;blue
1055.9;14;999;1055.9;blue;blue
1067.4;2;783.7;1067.4;blue;blue
1067.6;8;785.2;1067.6;blue;blue
1088.4;11;1028.2;1088.4;blue;blue
1117.1;4;957.3;1117.1;blue;blue
1144.6;1;800;1144.6;blue;blue
1148.2;8;1097.6;1148.2;blue;blue
1148.5;4;1147.1;1148.5;blue;blue
1149.6;11;1118.4;1149.6;blue;blue
1225.8;8;1178.2;1225.8;blue;blue
1236.2;4;1178.5;1236.2;blue;blue
1271.4;14;1085.9;1271.4;blue;blue
1281.6;1;1174.6;1281.6;blue;blue
1298.3;4;1266.2;1298.3;blue;blue
1380.4;8;1255.8;1380.4;blue;blue
1394.4;2;1097.4;1394.4;blue;blue
1401.7;9;1041.2;1401.7;blue;blue
1462.9;11;1179.6;1462.9;blue;blue
1495.6;2;1424.4;1495.6;blue;blue
1506.5;9;1431.7;1506.5;blue;blue
1568;2;1525.6;1568;blue;blue
1581.8;9;1536.5;1581.8;blue;blue
1587.4;11;1492.9;1587.4;blue;blue
1595.9;8;1410.4;1595.9;blue;blue
1617.6;11;1617.4;1617.6;blue;blue
1641.8;14;1301.4;1641.8;blue;blue
1689;8;1625.9;1689;blue;blue
1723.4;14;1671.8;1723.4;blue;blue
1725.3;4;1328.3;1725.3;blue;blue
1730.4;11;1647.6;1730.4;blue;blue
1826.1;4;1755.3;1826.1;blue;blue
1833.6;11;1760.4;1833.6;blue;blue
1866.4;8;1719;1866.4;blue;blue
1873.6;11;1863.6;1873.6;blue;blue
1881.1;4;1856.1;1881.1;blue;blue
1907.1;11;1903.6;1907.1;blue;blue
1929;1;1311.6;1929;blue;blue
1939.8;14;1753.4;1939.8;blue;blue
1950.1;11;1937.1;1950.1;blue;blue
2005.9;1;1959;2005.9;blue;blue
2047.9;14;1969.8;2047.9;blue;blue
2078.7;9;1611.8;2078.7;blue;blue
2088.4;8;1896.4;2088.4;blue;blue
2115.7;4;1911.1;2115.7;blue;blue
2147.4;8;2118.4;2147.4;blue;blue
2152.1;11;1980.1;2152.1;blue;blue
2157.2;4;2145.7;2157.2;blue;blue
2175.2;1;2035.9;2175.2;blue;blue
2222.9;1;2205.2;2222.9;blue;blue
2235.3;11;2182.1;2235.3;blue;blue
2272.3;11;2265.3;2272.3;blue;blue
2339.9;8;2177.4;2339.9;blue;blue
2362.1;2;1598;2362.1;blue;blue
2363.4;11;2302.3;2363.4;blue;blue
2410.5;2;2392.1;2410.5;blue;blue
2424.2;10;1075.4;2424.2;blue;blue
2491.1;4;2187.2;2491.1;blue;blue
2521;1;2252.9;2521;blue;blue
2523;8;2369.9;2523;blue;blue
2531.2;11;2393.4;2531.2;blue;blue
2554.3;10;2454.2;2554.3;blue;blue
2557.9;1;2551;2557.9;blue;blue
2610.6;11;2561.2;2610.6;blue;blue
2654.1;14;2077.9;2654.1;blue;blue
2667.6;2;2440.5;2667.6;blue;blue
2684.8;11;2640.6;2684.8;blue;blue
2735.7;11;2714.8;2735.7;blue;blue
2739.7;8;2553;2739.7;blue;blue
2773.7;8;2769.7;2773.7;blue;blue
2800.3;2;2697.6;2800.3;blue;blue
2812.2;14;2684.1;2812.2;blue;blue
2838.5;11;2765.7;2838.5;blue;blue
2860.7;14;2842.2;2860.7;blue;blue
2867.2;10;2584.3;2867.2;blue;blue
2889.4;11;2868.5;2889.4;blue;blue
2974.9;11;2919.4;2974.9;blue;blue
2983.5;4;2521.1;2983.5;blue;blue
2997.6;8;2803.7;2997.6;blue;blue
3080.8;11;3004.9;3080.8;blue;blue
3081.2;14;2890.7;3081.2;blue;blue
3098.5;1;2587.9;3098.5;blue;blue
3118.6;14;3111.2;3118.6;blue;blue
3147;8;3027.6;3147;blue;blue
3168.1;14;3148.6;3168.1;blue;blue
3186.3;11;3110.8;3186.3;blue;blue
3200.7;1;3128.5;3200.7;blue;blue
3242.1;2;2830.3;3242.1;blue;blue
3252.1;11;3216.3;3252.1;blue;blue
3304.8;4;3013.5;3304.8;blue;blue
