time;id;creation;conclusion;client_color;server_color
1.1;10;0;1.1;blue;blue
2.3;5;0;2.3;blue;blue
27.7;7;0;27.7;blue;blue
97.4;2;0;97.4;blue;blue
136.3;1;0;136.3;blue;blue
137.5;7;57.7;137.5;blue;blue
204.6;2;127.4;204.6;blue;blue
208;7;167.5;208;blue;blue
252.2;2;234.6;252.2;blue;blue
285.5;1;166.3;285.5;blue;blue
293.6;2;282.2;293.6;blue;blue
315.7;1;315.5;315.7;blue;blue
325.3;2;323.6;325.3;blue;blue
341.2;4;0;341.2;blue;blue
351.3;7;238;351.3;blue;blue
366.1;8;0;366.1;blue;blue
397.2;8;396.1;397.2;blue;blue
417.8;7;381.3;417.8;blue;blue
435.8;5;32.4;435.8;blue;blue
493.8;11;0;493.8;blue;blue
558;8;427.2;558;blue;blue
565.1;11;523.9;565.1;blue;blue
626.9;11;595.1;626.9;blue;blue
640.2;7;447.8;640.2;blue;blue
651.8;1;345.7;651.8;blue;blue
677.4;7;670.2;677.4;blue;blue
684.8;11;656.9;684.8;blue;blue
712.9;7;707.4;712.9;blue;blue
739.1;2;355.3;739.1;blue;blue
770;11;714.8;770;blue;blue
792.9;10;31.1;792.9;blue;blue
858.8;10;822.9;858.8;blue;blue
909.5;11;800;909.5;blue;blue
918.6;7;742.9;918.6;blue;blue
942;1;681.8;942;blue;blue
950.7;7;948.6;950.7;blue;blue
964.6;4;371.2;964.6;blue;blue
981.5;1;972;981.5;blue;blue
997;2;769.1;997;blue;blue
1037.3;8;588;1037.3;blue;blue
1055.2;4;994.6;1055.2;blue;blue
1075.1;2;1027;1075.1;blue;blue
1079.4;11;939.5;1079.4;blue;blue
1081.5;8;1067.3;1081.5;blue;blue
1087.5;1;1011.5;1087.5;blue;blue
1109.5;4;1085.2;1109.5;blue;blue
1112;2;1105.1;1112;blue;blue
1130.7;1;1117.5;1130.7;blue;blue
1131.4;5;465.8;1131.4;blue;blue
1149.5;4;1139.5;1149.5;blue;blue
1151.8;7;980.7;1151.8;blue;blue
1174.9;2;1142;1174.9;blue;blue
1178.7;8;1111.5;1178.7;blue;blue
1200.9;1;1160.7;1200.9;blue;blue
1215.6;10;888.8;1215.6;blue;blue
1221.6;2;1204.9;1221.6;blue;blue
1237;4;1179.5;1237;blue;blue
1249.7;8;1208.7;1249.7;blue;blue
1258.3;11;1109.4;1258.3;blue;blue
1396.7;1;1230.9;1396.7;blue;blue
1470;10;1245.6;1470;blue;blue
1490.6;8;1279.7;1490.6;blue;blue
1506;2;1251.6;1506;blue;blue
1544.2;5;1161.4;1544.2;blue;blue
1563.8;2;1536;1563.8;blue;blue
1583.4;11;1288.3;1583.4;blue;blue
1603.7;7;1181.8;1603.7;blue;blue
1631.8;11;1613.4;1631.8;blue;blue
1656.6;7;1633.7;1656.6;blue;blue
1701.2;2;1593.8;1701.2;blue;blue
1731.6;2;1731.2;1731.6;blue;blue
1750.6;10;1500;1750.6;blue;blue
1909.8;7;1686.6;1909.8;blue;blue
1924.3;10;1780.6;1924.3;blue;blue
1933.8;4;1267;1933.8;blue;blue
1954.6;8;1520.6;1954.6;blue;blue
1998.3;1;1426.7;1998.3;blue;blue
2001.2;8;1984.6;2001.2;blue;blue
2018.6;5;1574.2;2018.6;blue;blue
2032.3;4;1963.8;2032.3;blue;blue
2138.8;2;1761.6;2138.8;blue;blue
2157.7;8;2031.2;2157.7;blue;blue
2185.6;4;2062.3;2185.6;blue;blue
2197.9;2;2168.8;2197.9;blue;blue
2309.6;10;1954.3;2309.6;blue;blue
2334.9;8;2187.7;2334.9;blue;blue
2358;7;1939.8;2358;blue;blue
2379.5;11;1661.8;2379.5;blue;blue
2409.3;4;2215.6;2409.3;blue;blue
2451.5;10;2339.6;2451.5;blue;blue
2468.8;8;2364.9;2468.8;blue;blue
2570.5;4;2439.3;2570.5;blue;blue
2587.1;5;2048.6;2587.1;blue;blue
2631;7;2388;2631;blue;blue
2642.1;2;2227.9;2642.1;blue;blue
2667;10;2481.5;2667;blue;blue
2812.5;11;2409.5;2812.5;blue;blue
2839.6;7;2661;2839.6;blue;blue
2857.8;2;2672.1;2857.8;blue;blue
2877;7;2869.6;2877;blue;blue
2880.7;8;2498.8;2880.7;blue;blue
2906.9;2;2887.8;2906.9;blue;blue
2956.4;2;2936.9;2956.4;blue;blue
3022.9;11;2842.5;3022.9;blue;blue
3028.1;2;2986.4;3028.1;blue;blue
3093.8;8;2910.7;3093.8;blue;blue
3099.9;11;3052.9;3099.9;blue;blue
3131.8;4;2600.5;3131.8;blue;blue
3153;1;2028.3;3153;blue;blue
3181.2;4;3161.8;3181.2;blue;blue
3197.8;10;2697;3197.8;blue;blue
3217.9;4;3211.2;3217.9;blue;blue
3244.9;1;3183;3244.9;blue;blue
3245;11;3129.9;3245;blue;blue
3264.4;2;3058.1;3264.4;blue;blue
3349;2;3294.4;3349;blue;blue
3396.2;8;3123.8;3396.2;blue;blue
