time;id;creation;conclusion;client_color;server_color
34.9;0;0;34.9;blue;blue
92.2;0;64.9;92.2;blue;blue
128.6;0;122.2;128.6;blue;blue
158.8;0;158.6;158.8;blue;blue
205.8;14;0;205.8;blue;blue
300.9;15;0;300.9;red;red
577.6;3;0;577.6;blue;blue
626.2;3;607.6;626.2;blue;blue
911.1;3;656.2;911.1;blue;blue
941.3;3;941.1;941.3;blue;blue
971.4;3;971.3;971.4;blue;blue
1086.5;0;188.8;1086.5;blue;blue
1131.4;3;1001.4;1131.4;blue;blue
1360.1;0;1116.5;1360.1;blue;blue
1436.5;0;1390.1;1436.5;blue;blue
1445.2;3;1161.4;1445.2;blue;blue
1693;0;1466.5;1693;blue;blue
1759.1;3;1475.2;1759.1;blue;blue
1839.8;3;1789.1;1839.8;blue;blue
2095.7;0;1723;2095.7;blue;blue
2634;3;1869.8;2634;blue;blue
2666.7;3;2664;2666.7;blue;blue
2905.1;14;235.8;2905.1;blue;blue
3357.7;14;2935.1;3357.7;blue;blue
3476.6;0;2125.7;3476.6;blue;blue
3540.6;3;2696.7;3540.6;blue;blue
3570.7;3;3570.6;3570.7;blue;blue
