time;id;creation;conclusion;client_color;server_color
61;3;0;61;blue;blue
391.7;3;91;391.7;blue;blue
422.9;3;421.7;422.9;blue;blue
453;3;452.9;453;blue;blue
571.5;3;483;571.5;blue;blue
848.8;3;601.5;848.8;blue;blue
878.9;3;878.8;878.9;blue;blue
1175.1;15;0;1175.1;blue;blue
1296.9;3;908.9;1296.9;blue;blue
1339.7;3;1326.9;1339.7;blue;blue
1613.3;15;1205.1;1613.3;blue;blue
2047.2;15;1643.3;2047.2;blue;blue
2080.6;3;1369.7;2080.6;blue;blue
2081;15;2077.3;2081;blue;blue
2121.3;3;2110.6;2121.3;blue;blue
2151.5;3;2151.3;2151.5;blue;blue
2184;15;2111;2184;blue;blue
2203.4;3;2181.5;2203.4;blue;blue
2274.8;3;2233.4;2274.8;blue;blue
2281.2;15;2214;2281.2;blue;blue
2342.8;3;2304.8;2342.8;blue;blue
2398.2;3;2372.8;2398.2;blue;blue
2430.1;3;2428.2;2430.1;blue;blue
2466.9;3;2460.1;2466.9;blue;blue
2640.4;3;2496.9;2640.4;blue;blue
2674.5;3;2670.4;2674.5;blue;blue
2743.1;15;2311.2;2743.1;blue;blue
2870.3;15;2773.1;2870.3;blue;blue
2887;3;2704.5;2887;blue;blue
2900.5;15;2900.3;2900.5;blue;blue
2917.2;3;2917;2917.2;blue;blue
2959.3;3;2947.2;2959.3;blue;blue
2989.4;3;2989.3;2989.4;blue;blue
3025.2;3;3019.4;3025.2;blue;blue
3067.3;3;3055.2;3067.3;blue;blue
3097.4;3;3097.3;3097.4;blue;blue
3270.9;3;3127.4;3270.9;blue;blue
3433.5;3;3300.9;3433.5;blue;blue
