time;id;creation;conclusion;client_color;server_color
0.3;5;0;0.3;blue;blue
35.6;10;0;35.6;red;blue
479.2;7;0;479.2;blue;red
502.2;13;0;502.2;blue;blue
660.4;3;0;660.4;blue;blue
753.7;5;30.3;753.7;blue;blue
941.1;3;690.4;941.1;blue;blue
1794;13;532.2;1794;blue;blue
2619.3;13;1824;2619.3;blue;blue
2707.4;13;2649.3;2707.4;blue;blue
2725.6;3;971.1;2725.6;blue;blue
2901.8;3;2755.6;2901.8;blue;blue
2971;3;2931.8;2971;blue;blue
3266.3;5;783.7;3266.3;blue;blue
3289.8;3;3001;3289.8;blue;blue
3350.9;3;3319.8;3350.9;blue;blue
3399.1;3;3380.9;3399.1;blue;blue
3493.6;3;3429.1;3493.6;blue;blue
