time;id;creation;conclusion;client_color;server_color
0.7;5;0;0.7;blue;blue
69.9;12;0;69.9;blue;blue
100.1;12;99.9;100.1;blue;blue
355.5;12;130.1;355.5;blue;blue
385.6;12;385.5;385.6;blue;blue
985.1;5;30.7;985.1;blue;blue
1569.1;12;415.6;1569.1;blue;blue
1684.6;12;1599.1;1684.6;blue;blue
1697.2;5;1015.1;1697.2;blue;blue
1788.2;5;1727.2;1788.2;blue;blue
1878;12;1714.6;1878;blue;blue
2253.5;12;1908;2253.5;blue;blue
2262.2;5;1818.2;2262.2;blue;blue
2290;12;2283.5;2290;blue;blue
2320.2;12;2320;2320.2;blue;blue
2350.4;12;2350.2;2350.4;blue;blue
2380.6;12;2380.4;2380.6;blue;blue
2580.9;12;2410.6;2580.9;blue;blue
2940.3;5;2292.2;2940.3;blue;blue
3366.6;5;2970.3;3366.6;blue;blue
