time;id;creation;conclusion;client_color;server_color
0.9;9;0;0.9;blue;blue
2.6;6;0;2.6;blue;blue
6;10;0;6;blue;blue
15.6;2;0;15.6;blue;blue
42.7;4;0;42.7;blue;blue
134.8;2;45.6;134.8;blue;blue
137.3;11;0;137.3;blue;blue
258;4;72.7;258;blue;blue
302.8;0;0;302.8;blue;blue
353.3;11;167.3;353.3;blue;blue
443.6;0;332.8;443.6;blue;blue
540.9;2;164.8;540.9;blue;blue
550.1;11;383.3;550.1;blue;blue
600.2;0;473.6;600.2;blue;blue
660.5;2;570.9;660.5;blue;blue
668.1;0;630.2;668.1;blue;blue
695.1;2;690.5;695.1;blue;blue
721.5;6;32.6;721.5;blue;blue
727.5;0;698.1;727.5;blue;blue
740.3;2;725.1;740.3;blue;blue
769.6;8;0;769.6;blue;blue
775;9;30.9;775;blue;blue
805.3;2;770.3;805.3;blue;blue
964.8;10;36;964.8;blue;blue
1000.1;6;751.5;1000.1;blue;blue
1002.6;9;805;1002.6;blue;blue
1102.2;6;1030.2;1102.2;blue;blue
1129.3;2;835.3;1129.3;blue;blue
1152.3;0;757.5;1152.3;blue;blue
1173.4;11;580.1;1173.4;blue;blue
1199.1;2;1159.3;1199.1;blue;blue
1218.9;11;1203.4;1218.9;blue;blue
1239.7;10;994.8;1239.7;blue;blue
1317.8;11;1248.9;1317.8;blue;blue
1329.4;4;288;1329.4;blue;blue
1367.5;8;799.6;1367.5;blue;blue
1411.2;10;1269.7;1411.2;blue;blue
1416.9;0;1182.3;1416.9;blue;blue
1442.5;8;1397.5;1442.5;blue;blue
1447.2;0;1446.9;1447.2;blue;blue
1457.7;4;1359.4;1457.7;blue;blue
1497.9;4;1487.7;1497.9;blue;blue
1513.5;8;1472.5;1513.5;blue;blue
1542.2;4;1527.9;1542.2;blue;blue
1562.8;8;1543.5;1562.8;blue;blue
1584.4;11;1347.8;1584.4;blue;blue
1718.1;4;1572.2;1718.1;blue;blue
1725;0;1477.2;1725;blue;blue
1755.1;0;1755;1755.1;blue;blue
1795.5;11;1614.4;1795.5;blue;blue
1810.5;2;1229.1;1810.5;blue;blue
1842.6;0;1785.1;1842.6;blue;blue
1963.6;8;1592.8;1963.6;blue;blue
2031.6;8;1993.6;2031.6;blue;blue
2041.5;4;1748.1;2041.5;blue;blue
2050.9;2;1840.5;2050.9;blue;blue
2065.9;0;1872.6;2065.9;blue;blue
2073.7;8;2061.6;2073.7;blue;blue
2094.1;2;2080.9;2094.1;blue;blue
2135.3;0;2095.9;2135.3;blue;blue
2162.5;4;2071.5;2162.5;blue;blue
2196.8;11;1825.5;2196.8;blue;blue
2199.2;2;2124.1;2199.2;blue;blue
2219.2;10;1441.2;2219.2;blue;blue
2271;11;2226.8;2271;blue;blue
2279.2;9;1032.7;2279.2;blue;blue
2315.7;11;2301;2315.7;blue;blue
2343.8;0;2165.3;2343.8;blue;blue
2358.1;11;2345.7;2358.1;blue;blue
2397.4;2;2229.2;2397.4;blue;blue
2410.9;4;2192.5;2410.9;blue;blue
2441.1;4;2440.9;2441.1;blue;blue
2455.4;10;2249.2;2455.4;blue;blue
2511.5;0;2373.8;2511.5;blue;blue
2514.9;8;2103.7;2514.9;blue;blue
2556.8;0;2541.5;2556.8;blue;blue
2587;0;2586.8;2587;blue;blue
2649.1;11;2388.1;2649.1;blue;blue
2692.3;8;2544.9;2692.3;blue;blue
2723.8;4;2471.1;2723.8;blue;blue
2823.6;4;2753.8;2823.6;blue;blue
2842;2;2427.4;2842;blue;blue
2899.9;9;2309.2;2899.9;blue;blue
2954;10;2485.4;2954;blue;blue
3010.3;6;1132.2;3010.3;blue;blue
3050.1;11;2679.1;3050.1;blue;blue
3056.2;0;2617;3056.2;blue;blue
3086.3;0;3086.2;3086.3;blue;blue
3137.3;2;2872;3137.3;blue;blue
3162.3;6;3040.3;3162.3;blue;blue
3176.1;9;2929.9;3176.1;blue;blue
3208.5;6;3192.3;3208.5;blue;blue
3253.4;0;3116.3;3253.4;blue;blue
3275.9;10;2984;3275.9;blue;blue
3283.6;0;3283.4;3283.6;blue;blue
3321.7;2;3167.3;3321.7;blue;blue
3352;2;3351.7;3352;blue;blue
3365.9;6;3238.5;3365.9;blue;blue
3376.7;11;3080.1;3376.7;blue;blue
3409.8;8;2722.3;3409.8;blue;blue
3455;4;2853.6;3455;blue;blue
3486.6;6;3395.9;3486.6;blue;blue
3500;0;3313.6;3500;blue;blue
3500.4;2;3382;3500.4;blue;blue
3511.7;10;3305.9;3511.7;blue;blue
3513.5;11;3406.7;3513.5;blue;blue
3574.3;0;3530;3574.3;blue;blue
3586.9;4;3485;3586.9;blue;blue
