time;id;creation;conclusion;client_color;server_color
2.6;5;0;2.6;blue;blue
137;0;0;137;blue;blue
230.9;8;0;230.9;blue;blue
433.9;4;0;433.9;blue;blue
466.2;0;167;466.2;blue;blue
871.2;6;0;871.2;blue;blue
1310.8;7;0;1310.8;blue;blue
1397.6;7;1340.8;1397.6;blue;blue
1455.5;2;0;1455.5;blue;blue
1695.9;0;496.2;1695.9;blue;blue
1852.2;8;261;1852.2;blue;blue
1916.8;2;1485.5;1916.8;blue;blue
2023.8;7;1427.6;2023.8;blue;blue
2471.1;0;1725.9;2471.1;blue;blue
2503.1;0;2501.1;2503.1;blue;blue
2533.3;0;2533.1;2533.3;blue;blue
2576.6;1;0;2576.6;blue;blue
2601.8;0;2563.3;2601.8;blue;blue
2610.7;1;2606.6;2610.7;blue;blue
2631.9;0;2631.8;2631.9;blue;blue
3463.7;0;2661.9;3463.7;blue;blue
