time;id;creation;conclusion;client_color;server_color
0.8;6;0;0.8;blue;blue
0.8;10;0;0.8;blue;blue
216.8;10;30.8;216.8;blue;blue
251;2;0;251;blue;blue
295.5;0;0;295.5;blue;blue
395.6;0;325.5;395.6;blue;blue
634.5;2;281;634.5;blue;blue
1264.9;0;425.6;1264.9;blue;blue
1281.7;4;0;1281.7;blue;blue
1295.1;0;1294.9;1295.1;blue;blue
1496.8;2;664.5;1496.8;blue;blue
1621.8;2;1526.8;1621.8;blue;blue
1656.8;2;1651.8;1656.8;blue;blue
2101.2;0;1325.1;2101.2;blue;blue
2830.8;0;2131.2;2830.8;blue;blue
2979.4;8;0;2979.4;blue;blue
3254.9;8;3009.4;3254.9;blue;blue
3483.5;2;1686.8;3483.5;blue;blue
