time;id;creation;conclusion;client_color;server_color
1.4;5;0;1.4;blue;blue
3.9;6;0;3.9;blue;blue
328.2;7;0;328.2;blue;blue
537.7;1;0;537.7;blue;blue
860.9;0;0;860.9;blue;blue
947.9;4;0;947.9;blue;blue
965.5;0;890.9;965.5;blue;blue
1159.5;2;0;1159.5;blue;blue
1227.3;3;0;1227.3;blue;blue
1341.8;7;358.2;1341.8;blue;blue
1506.2;5;31.4;1506.2;blue;blue
1850.1;3;1257.3;1850.1;blue;blue
1880.3;3;1880.1;1880.3;blue;blue
2098.4;2;1189.5;2098.4;blue;blue
2170.3;4;977.9;2170.3;blue;blue
2194.5;0;995.5;2194.5;blue;blue
2224.7;0;2224.5;2224.7;blue;blue
2229.6;1;567.7;2229.6;blue;blue
2254.8;0;2254.7;2254.8;blue;blue
2381.1;2;2128.4;2381.1;blue;blue
2503.5;2;2411.1;2503.5;blue;blue
3170.3;0;2284.8;3170.3;blue;blue
3200.5;0;3200.3;3200.5;blue;blue
3545.9;3;1910.3;3545.9;blue;blue
