time;id;creation;conclusion;client_color;server_color
8.3;9;0;8.3;blue;blue
8.6;10;0;8.6;blue;blue
61.2;1;0;61.2;blue;blue
138.5;3;0;138.5;blue;blue
288.8;8;0;288.8;blue;blue
327.4;3;168.5;327.4;blue;blue
451.4;2;0;451.4;blue;blue
582.3;3;357.4;582.3;blue;blue
762.9;4;0;762.9;blue;blue
809.9;1;91.2;809.9;blue;blue
992.4;6;0;992.4;blue;blue
1425.3;1;839.9;1425.3;blue;blue
1460.3;1;1455.3;1460.3;blue;blue
1512.6;2;481.4;1512.6;blue;blue
1518.9;6;1022.4;1518.9;blue;blue
1547;9;38.4;1547;blue;blue
1598.4;4;792.9;1598.4;blue;blue
1662.8;8;318.8;1662.8;blue;blue
1709.2;9;1577;1709.2;blue;blue
1791.7;4;1628.4;1791.7;blue;blue
2018.4;3;612.3;2018.4;blue;blue
2252.2;1;1490.3;2252.2;blue;blue
2305.7;1;2282.2;2305.7;blue;blue
2331.1;6;1548.9;2331.1;blue;blue
2362.5;2;1542.6;2362.5;blue;blue
2414.6;2;2392.5;2414.6;blue;blue
2429.3;9;1739.2;2429.3;blue;blue
2444.6;4;1821.7;2444.6;blue;blue
2488.4;10;38.6;2488.4;blue;blue
2618.3;4;2474.6;2618.3;blue;blue
2701.8;4;2648.3;2701.8;blue;blue
2803.5;1;2335.7;2803.5;blue;blue
2966.8;4;2731.8;2966.8;blue;blue
3069.4;8;1692.8;3069.4;blue;blue
3096.5;4;2996.8;3096.5;blue;blue
3121.3;1;2833.5;3121.3;blue;blue
3156.5;3;2048.4;3156.5;blue;blue
3186.2;2;2444.6;3186.2;blue;blue
3186.6;3;3186.5;3186.6;blue;blue
3218.9;2;3216.2;3218.9;blue;blue
