time;id;creation;conclusion;client_color;server_color
1.4;6;0;1.4;blue;blue
2.6;5;0;2.6;blue;blue
57.1;3;0;57.1;blue;blue
103;3;87.2;103;blue;blue
116.6;2;0;116.6;blue;blue
147.8;5;32.6;147.8;blue;blue
187.8;5;177.8;187.8;blue;blue
388.6;7;0;388.6;blue;blue
408.7;4;0;408.7;blue;blue
434.1;3;133;434.1;blue;blue
441.1;0;0;441.1;blue;blue
497.4;2;146.6;497.4;blue;blue
525.4;3;464.1;525.4;blue;blue
595.2;1;0;595.2;blue;blue
609.3;4;438.7;609.3;blue;blue
777.5;4;639.3;777.5;blue;blue
870.8;6;31.4;870.8;blue;blue
884;3;555.4;884;blue;blue
897.4;2;527.4;897.4;blue;blue
998.6;7;418.6;998.6;blue;blue
1056.7;4;807.5;1056.7;blue;blue
1172.5;6;900.8;1172.5;blue;blue
1189.8;5;217.8;1189.8;blue;blue
1243.3;1;625.2;1243.3;blue;blue
1268.8;4;1086.7;1268.8;blue;blue
1297.1;2;927.4;1297.1;blue;blue
1332;1;1273.3;1332;blue;blue
1391.4;7;1028.7;1391.4;blue;blue
1417;6;1202.5;1417;blue;blue
1442.8;0;471.1;1442.8;blue;blue
1472.9;0;1472.8;1472.9;blue;blue
1508.7;0;1502.9;1508.7;blue;blue
1539.8;0;1538.7;1539.8;blue;blue
1578.7;0;1569.8;1578.7;blue;blue
1578.7;7;1421.4;1578.7;blue;blue
1596;3;914;1596;blue;blue
1610.7;7;1608.7;1610.7;blue;blue
1626.1;3;1626;1626.1;blue;blue
1666.5;1;1362;1666.5;blue;blue
1678.9;7;1640.7;1678.9;blue;blue
1689.9;4;1298.8;1689.9;blue;blue
1694.6;3;1656.1;1694.6;blue;blue
1737.1;1;1696.5;1737.1;blue;blue
1768.9;1;1767.1;1768.9;blue;blue
1788.5;5;1219.8;1788.5;blue;blue
2037.9;7;1708.9;2037.9;blue;blue
2068.2;3;1724.6;2068.2;blue;blue
2100.7;4;1719.9;2100.7;blue;blue
2207.6;0;1608.7;2207.6;blue;blue
2282.9;1;1798.9;2282.9;blue;blue
2292.2;4;2130.7;2292.2;blue;blue
2477.5;5;1818.5;2477.5;blue;blue
2559.9;4;2322.2;2559.9;blue;blue
2597.9;4;2589.9;2597.9;blue;blue
2603.2;5;2507.5;2603.2;blue;blue
2608.2;1;2312.9;2608.2;blue;blue
2617.2;0;2237.6;2617.2;blue;blue
2671.8;6;1447;2671.8;blue;blue
2702.4;4;2627.9;2702.4;blue;blue
2770.2;5;2633.2;2770.2;blue;blue
2860.5;0;2647.2;2860.5;blue;blue
2889.1;1;2638.2;2889.1;blue;blue
2898.4;3;2098.2;2898.4;blue;blue
2910.5;2;1327.1;2910.5;blue;blue
2910.6;7;2067.9;2910.6;blue;blue
2928.6;3;2928.4;2928.6;blue;blue
2958.8;3;2958.6;2958.8;blue;blue
2972.2;5;2800.2;2972.2;blue;blue
3069.6;0;2890.5;3069.6;blue;blue
3085.5;4;2732.4;3085.5;blue;blue
3260.6;6;2701.8;3260.6;blue;blue
3466.6;0;3099.6;3466.6;blue;blue
