time;id;creation;conclusion;client_color;server_color
2.6;5;0;2.6;blue;blue
5.5;2;0;5.5;blue;blue
5.7;6;0;5.7;blue;blue
21.7;7;0;21.7;blue;blue
28.1;8;0;28.1;blue;blue
75.5;7;51.7;75.5;blue;blue
105;0;0;105;blue;blue
251.3;0;135;251.3;blue;blue
310;8;58.1;310;blue;blue
340.2;8;340;340.2;blue;blue
394.8;8;370.2;394.8;blue;blue
566.2;8;424.8;566.2;blue;blue
630.2;0;281.3;630.2;blue;blue
660.2;0;660.2;660.2;blue;blue
795;1;0;795;blue;blue
828.1;7;105.5;828.1;blue;blue
868.6;0;690.2;868.6;blue;blue
920.9;5;32.6;920.9;blue;blue
921;2;35.5;921;blue;blue
938.5;1;825;938.5;blue;blue
959.1;2;951;959.1;blue;blue
985.5;7;858.1;985.5;blue;blue
1023.1;1;968.5;1023.1;blue;blue
1186.4;8;596.2;1186.4;blue;blue
1314.4;7;1015.5;1314.4;blue;blue
1402.9;4;0;1402.9;blue;blue
1461.6;7;1344.4;1461.6;blue;blue
1572.6;8;1216.4;1572.6;blue;blue
1620.3;7;1491.6;1620.3;blue;blue
1677.8;1;1053.2;1677.8;blue;blue
1716;0;898.6;1716;blue;blue
1746.2;0;1746;1746.2;blue;blue
1810;7;1650.3;1810;blue;blue
1845;7;1840;1845;blue;blue
1877.7;1;1707.8;1877.7;blue;blue
1894.4;5;950.9;1894.4;blue;blue
1903.1;4;1432.9;1903.1;blue;blue
1982.2;4;1933.1;1982.2;blue;blue
2029.5;0;1776.2;2029.5;blue;blue
2050.5;8;1602.6;2050.5;blue;blue
2076.5;0;2059.5;2076.5;blue;blue
2087.1;1;1907.7;2087.1;blue;blue
2117.3;1;2117.1;2117.3;blue;blue
2122.5;0;2106.5;2122.5;blue;blue
2164.4;0;2152.5;2164.4;blue;blue
2172.2;2;989.1;2172.2;blue;blue
2194.1;1;2147.3;2194.1;blue;blue
2218.3;0;2194.4;2218.3;blue;blue
2248.5;0;2248.3;2248.5;blue;blue
2262.6;1;2224.1;2262.6;blue;blue
2278.7;0;2278.5;2278.7;blue;blue
2300.8;4;2012.2;2300.8;blue;blue
2309;0;2308.7;2309;blue;blue
2326.1;5;1924.4;2326.1;blue;blue
2334.6;4;2330.8;2334.6;blue;blue
2347.7;0;2339;2347.7;blue;blue
2364.9;4;2364.6;2364.9;blue;blue
2377.9;0;2377.7;2377.9;blue;blue
2408.1;0;2407.9;2408.1;blue;blue
2438.3;0;2438.1;2438.3;blue;blue
2468.5;0;2468.3;2468.5;blue;blue
2476.7;1;2292.6;2476.7;blue;blue
2494.1;8;2080.5;2494.1;blue;blue
2532.2;0;2498.5;2532.2;blue;blue
2554.8;1;2506.7;2554.8;blue;blue
2561.7;7;1875;2561.7;blue;blue
2586.1;5;2356.1;2586.1;blue;blue
2699.9;7;2591.7;2699.9;blue;blue
2800;2;2202.2;2800;blue;blue
2907;7;2729.9;2907;blue;blue
3052.4;8;2524.1;3052.4;blue;blue
3067.2;0;2562.2;3067.2;blue;blue
3097.4;0;3097.2;3097.4;blue;blue
3106;4;2394.9;3106;blue;blue
3106.5;2;2830;3106.5;blue;blue
3127.6;0;3127.4;3127.6;blue;blue
3378;7;2937;3378;blue;blue
